"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032535","regulation of cellular component size","41/1085","411/28928",0.0997566909975669,2.65968807113144,6.68965959065841,1.53321598683554e-08,3.58115448353729e-06,2.9480784588978e-06,"Mapt/Ist1/Sptan1/Rtn4/Map2/Smurf1/Picalm/Clasp2/Tpm1/Ssh3/Vav2/Dlg1/Nckap1l/Kank3/Dbn1/Plekhg2/Arhgap4/Gba2/Nphs1/Rab11a/Pecam1/Dnm2/Fchsd2/Carmil2/Bin1/Slc12a6/Ntrk3/Clcn3/Shank3/Arhgap5/Trim46/Kcnma1/Map1b/Cyrib/Kdm6a/Dmtn/Dnm1/Rapgef3/Vill/Zfyve27/Cttn",41
"GO:0032956","regulation of actin cytoskeleton organization","38/1085","366/28928",0.103825136612022,2.76815995567979,6.72010933738938,1.7686067604613e-08,3.94318916366485e-06,3.24611269527729e-06,"Sptan1/Ppfia1/Nf2/Mtss1/Pick1/Clasp2/Tpm1/Ssh3/Dlg1/Alms1/Clasp1/Nckap1l/Kank3/Sh3pxd2b/Kiss1r/Dbn1/Plekhg2/Dixdc1/Carmil3/Pxn/Gba2/Nphs1/Pecam1/Fchsd2/Carmil2/Limch1/Bin1/Arfip1/Shank3/Bcas3/Arhgef10/Stau2/Cyrib/Arhgef19/Dmtn/Rapgef3/Vill/Cttn",38
"GO:0051963","regulation of synapse assembly","27/1085","208/28928",0.129807692307692,3.46090038993265,7.03140377773103,2.13683120771369e-08,4.40953234823903e-06,3.63001579223025e-06,"Dock4/Agrn/Afdn/Eif4g1/Nrxn2/Rtn4/Mycbp2/Adgrl2/Nrg1/Ptk2/Adgrl1/Ube2v2/Iqsec1/Ntng2/Snap25/Sema4a/Carmil3/Grin1/Arhgap33/Elavl2/Ube3b/Adgre5/Ntrk3/Stau2/Map1b/Dlg5/Psd",27
"GO:0032970","regulation of actin filament-based process","41/1085","416/28928",0.0985576923076923,2.62772066643034,6.6011751314168,2.15756934470411e-08,4.40953234823903e-06,3.63001579223025e-06,"Sptan1/Ppfia1/Nf2/Mtss1/Pick1/Ank2/Clasp2/Tpm1/Ssh3/Dlg1/Alms1/Clasp1/Nckap1l/Kank3/Sh3pxd2b/Kiss1r/Dbn1/Plekhg2/Dixdc1/Carmil3/Pxn/Gba2/Nphs1/Pecam1/Fchsd2/Carmil2/Cacna1c/Limch1/Bin1/Arfip1/Shank3/Bcas3/Arhgef10/Stau2/Cyrib/Myh7b/Arhgef19/Dmtn/Rapgef3/Vill/Cttn",41
"GO:0140694","non-membrane-bounded organelle assembly","42/1085","435/28928",0.096551724137931,2.57423804226919,6.53062122923629,2.62265617282883e-08,5.14565141109017e-06,4.2360038227248e-06,"Plec/Atxn2l/Hsf1/Aup1/Snhg15/Racgap1/Bcas2/Mettl17/Kif23/Tia1/Clasp2/Tpm1/G3bp2/Prrc2c/Alms1/Clasp1/Kif2a/Cetn4/Cnot2/Sh3pxd2b/Sbds/Tubgcp4/Zfp207/Flnc/Cep97/Kifc5b/Rab11a/Kif15/Becn1/Hdac3/Mapk8/Cep63/Tnrc6a/Rpl11/Eif4enif1/C2cd3/Arhgef10/Cenpt/Tpx2/Tnnt1/Ncor1/Src",42
"GO:1902414","protein localization to cell junction","22/1085","147/28928",0.149659863945578,3.99019404997022,7.17486367602239,3.2678581980468e-08,6.16494017746906e-06,5.07510285332289e-06,"Mapt/Mapk8ip3/Afdn/Nbea/Nrxn2/Epb41l1/Tnik/Scrib/Dlg1/Klc1/Dlg3/Zdhhc2/Nphs1/Rab11a/Pecam1/Grin1/Mapk8/Nrxn3/Stau2/Dlg5/Adam22/Dag1",22
"GO:0022604","regulation of cell morphogenesis","32/1085","284/28928",0.112676056338028,3.00414097488155,6.7000671911304,3.49015853057407e-08,6.34045466387623e-06,5.21958991161097e-06,"Epb41l3/Cask/Afdn/Unc13a/Nf2/Fmnl2/Tnik/Rnf157/Smurf1/Picalm/Tpm1/Dlg1/Ptk2/Gas2/Mark2/Cfap410/Fes/Ntng2/Dbn1/Sema4a/Pxn/Sh3kbp1/Camsap1/Fmnl3/Spag9/Stau2/Prpf40a/Dmtn/Fblim1/Camk2b/Mov10/Src",32
"GO:1990778","protein localization to cell periphery","40/1085","409/28928",0.097799511002445,2.60750622514169,6.46332097596082,3.95269409738439e-08,6.79127283604546e-06,5.59071250583623e-06,"Epb41l3/C2cd5/Cask/Afdn/Nbea/Eif4g1/Epb41l1/Ppfia1/Tnik/Sorbs1/Smurf1/Ank2/Picalm/Clasp2/Scrib/Hycc1/Dlg1/Hycc2/Camk2g/Atp2c1/Tesc/Optn/Ank3/Zdhhc23/Zdhhc2/Rapgef6/Rab11a/Grin1/Wdr59/Bbip1/Nrxn3/Adam22/Atp1b3/Tmbim1/Pgap2/Dag1/Camk2b/Zfyve27/Clip1/Kif13a",40
"GO:0000209","protein polyubiquitination","31/1085","271/28928",0.114391143911439,3.04986821296784,6.69273728623311,4.01522756871189e-08,6.79127283604546e-06,5.59071250583623e-06,"Ubr4/Wsb1/Syvn1/Mycbp2/Smurf1/Zfp598/Marchf7/Rnf14/Btrc/Sash1/Ubr2/Anapc10/Dcaf15/Cbfb/Ube2v2/Ube2v1/Ube2h/Anapc1/Ube4a/Rnf111/Ube3b/Nhlrc3/Cep63/Trim65/Rnf146/Skp1/Nmi/Anapc5/Mgrn1/Huwe1/Sharpin",31
"GO:0099003","vesicle-mediated transport in synapse","34/1085","317/28928",0.107255520504732,2.8596199973833,6.5719745557049,4.47460003040309e-08,7.31597104970905e-06,6.02265463741272e-06,"Ap3d1/Cask/Sh3glb2/Unc13a/Ppfia3/Pick1/Sirt2/Picalm/Snap91/Scrib/Synj1/Rab3gap1/Aak1/Kcnc3/Nrg1/Erc1/Trim9/Iqsec1/Snap25/Ap3s1/Doc2g/Rab11a/Dnm2/Atp6v1f/Bin1/Hpca/Clcn3/Atg7/Bltp1/Sgip1/Mff/Git2/Dnm1/Rab11fip5",34
