ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
19141	398,627,368	0,0,4	531,545,614	3,0,0	312	149
19142	620,767,572	0,0,6	668,697,788	0,0,0	418	149
19143	421,446,403	7,6,0	391,381,438	6,3,5	305	149
19144	312,332,271	3,3,2	354,284,349	2,0,0	255	149
19145	8,1,0	147,171,122	5,2,0	162,196,175	251	149
19146	361,500,311	0,0,0	346,345,352	2,0,0	310	149
19147	604,562,471	28,47,18	493,503,632	28,42,30	247	149
19148	157,171,112	26,53,45	158,197,140	49,33,61	215	149
19149	369,496,382	0,0,6	443,325,387	0,0,0	264	149
19150	1443,1572,859	1,4,1	1014,1026,912	2,0,5	254	149
19151	695,798,457	0,0,0	471,503,414	1,0,0	254	149
19152	770,781,417	0,0,0	499,553,525	1,0,0	299	149
19153	1524,1564,821	3,9,3	1044,1083,1027	3,1,2	299	149
19154	2494,3208,2216	0,0,1	2395,2109,2340	1,0,0	254	149
19155	2612,3450,2535	0,0,2	2289,2125,2669	0,2,0	267	149
19156	246,352,372	1,0,0	352,478,583	0,4,3	337	149
19157	13,1,32	62,61,77	13,9,34	53,82,92	271	149
19158	123,128,170	0,0,2	136,144,280	0,0,0	281	149
19159	38,42,75	0,2,0	38,41,82	0,0,0	213	149
19160	42,44,92	0,0,0	43,43,92	1,0,0	213	149
19161	37,37,71	0,0,0	33,30,83	0,1,0	213	149
19162	140,134,157	3,5,4	160,177,243	5,11,3	261	149
19163	105,97,118	7,7,21	139,105,184	10,13,13	261	149
19164	100,103,114	0,6,0	117,103,156	6,2,0	261	149
19165	87,88,112	2,0,0	113,102,153	0,0,4	261	149
19166	965,1486,1637	0,0,0	1305,1780,2055	0,1,0	2279	149
19167	1068,1599,1763	0,6,0	1436,1977,2242	6,2,0	2279	149
19168	968,1489,1641	2,0,0	1310,1791,2058	0,0,4	2279	149
19169	1119,1640,1808	14,15,6	1478,2041,2329	4,1,3	2279	149
19170	1019,1530,1686	1,0,4	1352,1855,2145	0,0,0	2279	149
19171	63,80,77	0,0,0	71,62,89	0,1,0	349	149
19172	170,197,220	0,6,0	206,261,286	6,2,0	349	149
19173	70,87,98	2,0,0	80,75,102	0,0,4	349	149
19174	182,199,209	14,15,6	222,251,304	4,1,3	349	149
19175	82,89,87	1,0,4	96,65,120	0,0,0	349	149
19176	54,45,68	2,0,0	69,42,77	0,0,4	252	149
19177	68,54,74	1,0,4	67,41,80	0,0,0	252	149
19178	153,149,192	0,0,2	191,226,261	2,0,0	252	149
19179	1050,1090,775	0,6,2	724,770,928	0,2,0	341	149
19180	122,174,161	0,2,0	96,135,141	0,0,0	234	149
19181	352,302,283	3,0,4	257,256,292	0,0,2	242	149
19182	669,626,495	3,0,4	536,547,568	0,0,2	248	149
19183	357,305,286	3,6,10	268,255,293	0,0,0	248	149
19184	447,425,317	3,6,10	329,356,348	0,0,0	284	149
19185	752,746,519	0,0,0	601,648,621	3,0,0	284	149
19186	818,961,680	12,31,18	698,579,641	14,4,6	296	149
19187	1295,1631,1084	0,0,2	1033,1121,1182	0,0,0	372	149
19188	0,0,0	100,112,119	2,0,0	59,67,65	220	149
19189	162,196,116	1,0,0	101,86,93	0,4,0	249	149
19190	208,389,253	0,0,2	235,180,263	0,0,0	277	149
19191	1050,1256,952	3,9,0	1053,851,882	1,3,0	283	149
19192	949,1225,902	5,0,0	847,715,910	0,0,0	362	149
19193	2184,2574,2001	5,0,0	1868,1546,1989	0,0,0	471	149
19195	303,344,339	0,0,0	241,254,286	1,1,0	300	149
19196	326,367,383	4,0,0	260,276,299	1,0,0	300	149
19197	99,118,139	7,0,1	96,68,105	0,1,4	246	149
19198	308,447,349	30,23,45	271,254,288	19,23,17	246	149
19199	481,476,407	27,36,39	406,455,473	42,46,48	304	149
19200	81,54,80	0,0,0	58,51,70	4,0,0	338	149
19201	971,1225,894	0,6,1	811,1047,1055	4,4,3	252	149
19202	879,1148,951	0,0,1	783,861,930	0,0,0	244	149
19203	728,875,742	1,0,0	614,720,698	0,0,0	451	149
19204	8,19,7	1,0,0	5,0,3	0,0,0	169	149
19205	0,0,0	269,297,242	3,0,0	259,231,263	327	149
19207	5,7,4	0,6,0	4,1,4	0,0,0	221	149
19208	0,0,1	0,2,0	1,0,0	0,0,0	180	149
19209	2,1,2	0,2,2	1,1,5	0,0,0	208	149
19210	3,0,16	0,0,2	0,2,4	0,0,0	191	149
19211	2868,3125,2535	3,0,0	2604,2447,2809	0,0,0	462	149
19213	1708,1992,1545	0,0,2	1460,1413,1553	0,0,0	322	149
19214	98,183,98	25,25,21	83,113,116	23,12,10	211	149
19215	508,646,535	25,25,21	469,429,457	23,12,10	221	149
19216	140,137,85	0,0,0	111,71,120	0,0,2	288	149
19217	675,743,477	0,0,4	478,442,476	0,0,0	288	149
19218	641,719,568	0,7,4	588,379,468	0,0,0	192	149
19219	1215,1340,1163	0,0,0	936,707,916	0,0,1	245	149
19220	133,175,150	1,6,1	184,127,194	5,4,17	213	149
19221	88,89,85	0,3,0	87,72,108	0,2,0	258	149
19222	143,210,175	0,0,0	216,179,245	0,4,0	199	149
19223	30,61,43	0,0,0	68,38,78	1,0,1	199	149
19224	20,22,18	0,0,0	18,24,34	1,0,1	208	149
19225	133,171,154	0,0,4	174,164,214	8,2,13	208	149
19226	87,100,101	3,0,0	100,66,130	0,0,0	270	149
19228	96,103,83	0,0,0	126,76,117	3,0,1	248	149
19229	52,62,41	16,25,11	92,61,48	22,12,29	284	149
19230	78,81,54	6,4,2	116,71,60	4,5,13	284	149
19231	36,41,47	6,4,2	56,36,61	4,5,13	305	149
19232	35,30,39	41,33,16	48,28,46	38,14,26	305	149
19233	122,86,128	0,9,0	143,127,167	2,9,0	255	149
19234	1763,2158,1340	31,32,28	1641,1242,1506	17,19,9	300	149
19235	1294,1590,1047	0,2,0	1169,920,1095	0,0,0	218	149
19236	1582,1960,1299	0,0,0	1445,1123,1430	1,0,0	258	149
19237	275,299,195	1490,1816,1556	217,147,166	1841,1656,1567	250	149
19238	2991,3451,2826	48,43,39	3177,3085,2952	38,41,31	225	149
19239	3610,3774,3104	7,9,7	3357,3490,3506	6,3,3	205	149
19240	3905,4191,3296	0,9,0	3558,3860,3812	0,0,0	222	149
19241	3330,3518,2766	0,5,2	3054,3022,2901	0,0,0	245	149
19242	115,131,73	0,0,2	96,67,97	0,0,0	187	149
19243	599,658,471	0,0,2	541,485,535	0,0,0	220	149
19244	893,851,713	0,2,0	745,739,734	0,0,0	292	149
19245	154,132,107	0,0,0	147,151,141	0,0,4	231	149
19248	1238,1502,1107	0,1,0	1111,1146,1280	0,0,0	246	149
19249	2018,2151,1733	5,0,0	1730,1703,1765	0,0,0	359	149
19250	719,791,652	4,4,0	637,614,610	1,0,0	239	149
19251	918,1056,810	0,0,0	827,788,751	0,2,0	362	149
19254	3,0,1	3,0,0	6,4,4	0,0,0	297	149
19255	2,3,7	2,8,1	4,5,4	1,5,2	296	149
19256	9,2,0	0,0,0	15,5,10	1,0,0	284	149
19259	29,27,45	739,1053,749	12,12,5	532,603,593	242	149
19260	19,13,9	3,0,0	4,9,1	0,0,0	242	149
19261	1098,1500,1019	0,3,0	797,864,856	0,3,0	359	149
19262	184,236,187	35,67,46	198,188,196	32,40,26	403	149
19263	398,451,373	17,13,12	400,427,405	13,18,0	403	149
19264	275,286,256	66,101,45	269,276,241	35,44,52	403	149
19265	307,336,240	66,101,45	253,273,278	35,44,52	326	149
19266	65,72,40	36,44,10	63,68,44	19,12,10	326	149
19267	415,488,345	2,0,0	371,406,443	0,0,1	326	149
19268	488,570,363	36,44,10	334,336,399	19,12,10	273	149
19269	55,67,39	0,5,0	29,37,42	0,0,1	273	149
19270	669,731,515	5,1,0	493,499,582	4,2,2	273	149
19271	25,23,2	515,589,375	7,6,5	352,369,405	253	149
19272	425,558,339	0,5,0	377,354,454	0,0,1	275	149
19273	904,1103,704	0,2,4	710,711,849	0,1,1	275	149
19274	1495,1627,1455	5,6,2	1391,1251,1481	3,2,1	234	149
19275	2070,2084,1959	0,0,0	1954,1724,2081	1,0,0	293	149
19276	1554,1390,1353	0,0,0	1388,1260,1389	0,5,0	324	149
19277	2393,2658,2233	0,0,0	2188,2101,2406	0,0,1	303	149
19278	1819,1812,1575	1,0,7	1667,1452,1629	2,2,0	221	149
19279	2200,2233,1769	0,0,1	1827,1758,1763	0,0,0	244	149
19280	4701,5247,4383	0,3,1	4041,3832,4113	0,3,2	275	149
19281	109,168,118	21,20,9	75,122,76	11,12,8	274	149
19282	201,270,185	2796,3024,2577	132,160,127	2368,2267,2487	274	149
19286	835,823,692	90,108,130	596,526,622	64,63,48	249	149
19287	811,809,678	1,3,3	495,480,427	0,0,0	266	149
19288	1457,1592,1195	0,0,3	1001,892,946	0,1,0	305	149
19289	124,122,201	0,0,0	122,167,291	0,0,2	270	149
19290	148,170,236	0,1,0	171,194,294	0,0,0	281	149
19291	139,159,162	0,4,1	191,133,206	0,0,0	230	149
19292	83,86,112	0,0,4	111,81,139	0,1,0	230	149
19293	24,19,29	58,77,58	31,31,18	81,58,78	260	149
19294	14,10,17	2,4,8	12,12,13	1,5,11	260	149
19295	87,101,85	0,0,4	80,133,111	0,1,0	306	149
19296	145,174,142	2,4,8	161,191,189	1,5,11	306	149
19297	97,106,98	0,0,2	99,153,117	0,1,1	306	149
19298	142,166,147	6,4,14	184,186,156	7,18,11	231	149
19299	86,102,89	0,2,4	135,124,116	3,2,3	231	149
19300	92,111,104	0,2,4	153,132,138	3,2,3	223	149
19301	145,166,152	1,3,4	199,177,175	7,12,12	223	149
19302	6466,6737,5582	0,0,2	5040,4843,5534	0,0,0	233	149
19303	14784,14608,12559	0,0,3	11257,10714,12683	0,1,0	464	149
19304	9071,8344,6973	3,0,3	6419,6272,7329	2,0,0	215	149
19305	9561,9850,8004	1,4,7	6733,6620,7027	0,4,4	227	149
19311	145,144,124	0,0,0	108,147,130	1,0,3	221	149
19312	1,0,0	171,192,104	0,0,0	173,136,119	202	149
19313	9,6,7	138,158,146	3,0,2	121,103,120	200	149
19315	1,0,0	138,158,146	0,3,0	121,103,120	222	149
19316	0,1,2	0,1,1	1,5,1	0,3,0	352	149
19318	1,6,2	246,299,234	0,0,0	134,102,139	235	149
19319	532,692,428	5,7,7	272,253,295	8,5,6	216	149
19320	709,704,528	0,0,4	360,264,379	0,0,0	265	149
19321	518,579,427	2,5,0	248,243,255	0,0,0	229	149
19322	706,945,610	0,3,0	678,577,650	0,0,0	340	149
19323	2,1,1	24,24,24	1,0,0	16,16,10	360	149
19324	2,1,1	112,201,114	1,0,0	106,118,194	360	149
19325	290,314,255	0,0,0	333,347,429	0,2,0	321	149
19326	158,180,193	0,0,0	189,246,247	0,0,1	235	149
19327	402,499,440	1,0,0	539,626,661	2,1,1	235	149
19328	1475,1593,1175	2,1,1	893,903,922	1,2,0	214	149
19329	511,522,394	0,0,1	342,341,367	0,0,0	214	149
19330	1501,1529,1257	3,9,0	953,854,988	0,0,0	294	149
19331	3763,4129,3109	0,1,0	2643,2436,2552	0,0,0	303	149
19332	537,490,434	0,0,0	440,373,444	0,1,7	283	149
19333	465,497,299	0,0,0	383,332,348	3,2,0	293	149
19334	56,97,40	198,145,105	13,8,10	184,152,131	188	149
19335	28,34,15	0,0,0	5,2,5	0,0,1	188	149
19336	394,327,247	0,4,0	369,286,278	0,0,0	193	149
19337	115,71,37	0,0,0	93,44,43	0,0,1	193	149
19338	8,3,10	1,0,0	1,1,2	0,0,0	193	149
19339	0,6,1	0,0,0	0,0,0	0,0,1	229	149
19340	435,449,359	1,4,1	373,396,367	2,0,0	229	149
19342	34,56,26	0,4,2	37,43,31	0,0,0	176	149
19344	524,513,415	0,0,0	476,419,393	2,2,2	216	149
19345	239,249,171	0,4,2	217,174,172	0,0,0	216	149
19346	240,207,145	0,4,2	192,140,229	0,0,0	286	149
19347	525,468,390	4,0,0	450,381,447	0,0,0	286	149
19348	125,79,79	262,235,151	66,54,80	198,145,229	287	149
19350	331,412,325	2,0,0	315,301,356	0,0,0	233	149
19351	2,5,0	167,242,172	3,5,1	165,187,199	215	149
19352	721,913,584	2,4,0	593,582,693	0,3,0	264	149
19353	600,663,452	0,0,0	509,511,521	5,0,6	250	149
19354	196,311,198	0,5,0	224,249,230	0,0,0	237	149
19355	38,51,51	0,1,2	44,60,60	4,2,0	221	149
19356	224,358,237	0,1,2	212,205,258	4,2,0	212	149
19357	113,170,118	2,1,1	149,131,178	8,0,0	246	149
19358	8249,11673,8152	12,4,10	8573,8488,9484	5,7,5	241	149
19359	41,56,36	14,25,24	22,36,35	19,24,20	227	149
19360	68,80,75	49,55,59	46,50,47	36,36,49	227	149
19361	56,125,69	86,149,74	64,96,76	159,141,139	227	149
19362	12,30,26	49,55,59	33,29,23	36,36,49	230	149
19363	13,20,14	86,149,74	5,19,15	159,141,139	230	149
19364	7,6,4	28,24,43	14,13,6	24,14,12	230	149
19365	2,0,2	16,69,33	0,2,2	42,60,42	230	149
19366	79,88,108	86,149,74	53,57,52	159,141,139	203	149
19367	61,63,92	16,69,33	45,38,26	42,60,42	203	149
19368	42,47,65	11,0,4	49,37,26	0,6,4	203	149
19369	649,691,584	0,1,1	612,639,691	0,0,0	275	149
19370	427,485,461	1,4,1	454,436,513	0,0,1	214	149
19371	118,112,144	0,0,0	110,151,153	0,6,0	214	149
19372	650,757,605	34,47,50	629,633,745	26,32,40	200	149
19373	1141,1292,975	0,4,0	995,1030,1203	0,0,5	246	149
19375	1082,1484,979	2,0,0	886,858,935	0,0,0	401	149
19376	1007,1203,804	2,4,1	765,664,847	0,0,0	227	149
19377	195,212,119	3,1,0	101,100,108	0,0,3	399	149
19378	21,44,17	0,0,2	18,9,20	0,0,0	233	149
19379	18,20,24	2,0,0	16,6,5	0,0,0	245	149
19380	57,50,22	0,0,0	16,12,35	1,0,0	224	149
19381	53,35,30	0,0,0	21,14,16	1,0,0	206	149
19382	45,56,31	0,0,0	46,66,58	1,0,0	276	149
19383	6087,6194,5271	28,28,67	4800,4634,5639	24,18,7	1733	149
19384	718,845,759	28,28,67	622,630,637	24,18,7	351	149
19385	619,743,703	0,0,0	578,549,611	0,0,3	229	149
19386	315,417,237	0,0,0	367,372,492	0,2,1	323	149
19387	210,290,182	0,0,1	307,303,357	0,0,0	276	149
19388	19,40,19	161,204,112	25,19,27	160,175,236	240	149
19389	11,24,25	67,88,87	34,14,29	146,148,153	240	149
19390	144,165,126	0,0,0	171,90,92	3,0,0	499	149
19391	51,57,73	83,107,102	36,29,46	130,102,106	214	149
19393	66,53,51	3,3,0	56,43,52	7,2,1	299	149
19394	264,297,257	330,472,313	325,366,366	290,289,409	272	149
19395	542,783,549	3,0,0	447,532,689	0,0,0	199	149
19396	381,422,332	0,1,0	385,442,435	0,0,0	243	149
19397	464,599,502	2,3,0	468,474,587	3,2,1	243	149
19398	16910,20003,15684	0,0,0	17126,17150,19124	0,2,0	5921	149
19399	581,778,571	0,2,0	384,335,481	0,0,0	264	149
19400	657,884,648	4,6,5	484,364,546	0,3,0	261	149
19401	6,11,12	135,165,105	8,8,8	112,70,109	173	149
19402	4238,4882,3785	0,0,0	4366,3989,4528	0,0,2	270	149
19403	4700,5517,4015	4,0,0	4565,4305,4600	0,0,0	273	149
19404	827,933,675	2,4,0	1038,719,912	0,0,2	274	149
19405	1310,1618,1192	3,0,0	1534,1351,1618	0,0,1	207	149
19406	1891,2272,1706	0,5,0	2273,2045,2234	0,1,0	281	149
19407	1523,1688,1214	0,4,0	1580,1401,1661	0,0,0	227	149
19408	2344,2898,1990	1,0,0	2378,2399,2449	0,0,0	187	149
19409	79,63,65	2050,2271,1646	60,85,65	1854,1884,2101	231	149
19410	236,328,248	3,0,0	227,231,290	0,0,0	281	149
19411	148,214,178	0,6,0	147,147,181	0,0,2	281	149
19412	496,768,548	1,0,0	520,591,638	0,0,0	313	149
19413	137,108,124	0,0,0	127,183,146	0,1,0	265	149
19414	209,263,209	5,7,2	174,261,254	3,0,2	322	149
19415	288,335,201	0,9,0	249,269,336	0,0,1	342	149
19416	373,495,262	0,2,0	361,409,440	0,1,3	342	149
19417	8,13,11	0,2,0	15,11,3	0,1,3	222	149
19418	28,32,31	134,192,95	31,43,28	135,189,145	222	149
19419	184,240,182	0,2,0	216,196,225	0,0,0	270	149
19420	347,473,320	0,1,0	399,404,440	0,0,0	417	149
19421	284,431,323	14,31,10	318,336,356	10,32,4	321	149
19422	161,245,177	0,0,0	184,193,213	0,0,3	321	149
19423	226,318,223	7,18,13	267,298,281	40,34,33	321	149
19424	109,169,139	14,31,10	128,134,126	10,32,4	272	149
19425	6,13,13	0,0,0	5,23,1	0,0,3	203	149
19426	14,24,10	7,18,13	10,32,4	40,34,33	203	149
19427	61,97,66	3,6,1	64,58,65	2,4,0	203	149
19428	116,175,134	68,79,47	127,140,140	85,109,68	203	149
19430	3327,3825,2915	3,5,1	2670,2573,3009	0,0,0	252	149
19431	1870,2183,1647	51,74,67	1470,1439,1565	5,5,8	252	149
19432	889,1004,733	51,74,67	695,675,848	5,5,8	229	149
19433	2491,2807,2082	151,166,82	1944,1884,2356	49,80,64	229	149
19434	1189,1396,1018	1,0,0	1014,870,938	0,0,0	357	149
19435	218,330,343	1,0,1	246,192,242	0,0,1	259	149
19436	735,932,810	0,0,0	690,563,771	0,1,1	254	149
19437	358,445,368	0,12,4	313,238,337	0,0,0	254	149
19438	384,429,349	0,12,4	342,260,451	0,0,0	290	149
19439	792,947,813	29,31,22	739,600,909	23,16,25	290	149
19440	2011,2220,1852	0,0,0	1660,1414,1726	3,2,0	384	149
19441	1239,1339,1117	0,0,0	1012,841,1058	3,2,0	411	149
19442	2859,3376,2679	4,7,11	2773,2730,3146	5,19,17	323	149
19443	2997,3152,2635	11,8,24	2572,2712,3040	6,1,19	216	149
19444	2578,3001,2430	0,0,2	2866,2893,3492	0,0,0	259	149
19447	1599,1886,1644	75,63,54	1886,1863,2350	36,43,56	261	149
19449	896,1129,883	0,10,7	1042,1007,1173	13,9,34	222	149
19450	0,10,10	0,0,1	12,5,34	0,0,0	270	149
19451	448,533,383	0,0,3	446,441,495	0,0,0	234	149
19452	1262,1529,1091	0,0,3	1209,1190,1393	0,0,0	234	149
19453	2075,2338,2003	6,3,1	2297,2093,2751	3,6,0	259	149
19454	1647,1843,1709	0,0,3	1782,1751,2197	0,0,0	292	149
19455	857,1047,900	116,144,140	976,1040,1212	91,131,98	212	149
19456	515,644,546	0,0,0	571,718,666	0,1,0	224	149
19457	560,732,520	1,0,0	519,430,529	0,0,0	230	149
19458	729,923,684	0,0,0	643,548,714	2,0,0	364	149
19459	1016,1291,954	0,0,0	917,793,1011	2,0,0	347	149
19461	100,129,77	114,93,80	107,69,122	44,55,60	316	149
19462	466,523,348	1,0,0	429,406,388	0,0,0	319	149
19463	453,583,293	1,4,0	423,419,402	1,0,0	229	149
19464	360,411,325	0,0,0	289,258,297	0,2,0	340	149
19465	1,4,0	5,9,4	0,1,1	4,12,6	195	149
19466	0,5,5	23,23,18	9,0,2	27,28,20	195	149
19467	0,4,0	5,3,3	0,0,1	15,2,14	195	149
19468	15,21,20	23,23,18	27,32,37	27,28,20	305	149
19469	6,13,5	5,3,3	5,13,11	15,2,14	305	149
19470	11,12,16	0,1,5	23,21,31	9,0,1	305	149
19472	39,74,90	0,0,0	58,76,103	0,1,0	202	149
19473	28,31,26	0,0,0	41,47,67	3,0,0	202	149
19474	13,13,14	0,0,0	26,27,17	3,0,0	243	149
19475	27,59,82	3,4,5	47,62,79	4,7,26	243	149
19476	31,42,54	3,4,5	59,65,67	4,7,26	231	149
19479	2724,3356,2260	1,0,0	1888,1782,2212	0,1,0	220	149
19480	1489,1863,1321	0,0,0	1027,956,1101	0,1,0	198	149
19481	432,516,322	0,0,5	268,242,307	0,0,0	198	149
19482	1372,1448,960	0,0,5	832,724,985	0,0,0	282	149
19483	2429,2804,1966	0,2,0	1592,1445,1786	0,0,0	282	149
19484	1945,2204,1473	0,0,0	1295,1135,1527	2,0,0	257	149
19485	926,1169,762	0,0,0	758,665,688	0,2,0	197	149
19486	0,0,0	754,922,610	0,0,4	624,497,506	205	149
19487	2038,2037,1445	6,6,10	1617,1435,1557	12,7,5	241	149
19488	1161,1552,1181	4,0,2	1136,936,988	1,0,1	321	149
19489	534,754,549	3,0,0	531,511,457	1,0,0	403	149
19490	501,592,454	1,0,0	415,465,395	0,0,0	403	149
19491	179,200,163	0,0,2	136,178,142	0,0,0	403	149
19492	398,500,365	3,0,0	342,374,333	1,0,0	367	149
19493	393,500,352	1,0,0	333,376,325	0,0,0	367	149
19494	71,108,61	0,0,2	54,89,72	0,0,0	367	149
19495	40,62,31	0,0,2	44,20,26	0,0,0	188	149
19496	345,440,318	1,0,0	316,295,268	2,0,1	188	149
19497	197,229,196	0,0,0	187,189,183	0,0,1	247	149
19498	334,344,274	7,18,4	315,274,269	7,9,3	201	149
19499	375,399,277	15,33,12	283,243,328	13,9,8	233	149
19500	520,574,459	0,0,0	475,400,514	1,0,0	314	149
19501	2067,2765,1761	0,0,0	1729,1386,1634	0,2,0	438	149
19502	3330,4860,3089	39,35,25	2731,2383,2548	25,28,27	438	149
19503	605,720,602	0,1,1	524,489,553	0,0,0	340	149
19504	1014,1371,882	3,7,0	834,809,977	0,1,2	237	149
19505	992,1318,923	0,0,0	856,816,880	0,3,0	256	149
19506	521,702,460	5,1,0	390,426,441	2,1,6	256	149
19507	979,1260,871	5,1,0	822,825,864	2,1,6	393	149
19508	209,279,244	5,1,0	235,194,219	2,1,6	204	149
19509	658,851,677	13,25,11	686,575,637	12,12,14	204	149
19510	301,435,416	0,0,0	372,333,378	3,1,0	293	149
19511	2333,2990,2173	581,603,540	2280,2081,2687	388,450,458	271	149
19513	4026,4867,3651	41,21,17	3269,3388,4232	22,17,14	277	149
19514	1015,1345,897	1,0,1	864,838,1085	2,0,2	277	149
19515	25,20,15	1,0,1	6,11,6	2,0,2	173	149
19516	381,534,530	3,7,4	292,340,414	2,0,2	173	149
19517	621,828,762	3,7,4	546,554,701	2,0,2	204	149
19518	4466,5363,4035	3,7,4	3732,3786,4581	2,0,2	300	149
19519	5,1,6	0,0,1	0,0,2	0,0,0	215	149
19520	1105,1333,1272	42,23,40	913,956,991	41,26,61	215	149
19521	7563,8490,7778	4,1,6	6576,5778,6761	0,0,3	237	149
19523	3906,4112,3183	3,0,0	3156,2861,3505	0,1,2	236	149
19524	10928,12369,9335	2,5,3	9060,8151,9847	1,1,4	349	149
19525	11761,13547,10450	3,0,0	10460,8969,10972	0,2,0	345	149
19526	4203,4629,3965	0,0,0	3831,3276,3967	0,0,3	301	149
19527	9917,10851,9451	14,19,14	8296,7002,8782	9,15,23	269	149
19528	3580,3918,3301	0,1,0	3149,2717,3418	0,0,0	269	149
19529	2860,3395,2771	0,1,0	2537,2386,2748	0,0,0	239	149
19530	9215,10349,8943	26,29,38	7695,6692,8131	15,25,37	239	149
19531	941,1041,818	2,0,0	805,722,861	0,0,0	210	149
19532	1758,1917,1534	5,0,3	1533,1381,1581	0,0,0	1910	149
19533	1141,1238,1078	0,3,0	1186,973,1209	0,0,0	620	149
19534	637,518,453	0,2,0	566,472,527	0,0,0	253	149
19535	2179,2821,1855	1,0,0	1855,1613,1777	0,0,0	301	149
19536	2145,2858,1865	0,0,0	1873,1640,1794	4,0,0	301	149
19537	4526,5777,3749	1,0,0	3903,3617,3862	0,0,0	410	149
19538	4167,5365,3485	0,0,0	3586,3336,3577	4,0,0	410	149
19539	4169,5366,3527	1,0,0	3584,3343,3603	0,0,0	481	149
19540	1,0,0	0,0,0	4,0,0	4,0,0	276	149
19541	348,401,254	8,17,6	312,279,267	10,10,9	276	149
19542	380,481,294	1368,1906,1324	337,328,303	1191,1182,1229	276	149
19543	357,405,258	6,5,3	312,281,270	9,3,5	276	149
19544	350,401,254	15,29,14	316,279,267	19,28,18	276	149
19545	367,360,295	12,24,17	214,220,250	8,9,7	368	149
19546	534,569,451	1519,1847,1132	379,365,452	947,843,1085	368	149
19547	397,375,316	18,3,9	244,226,250	6,8,10	368	149
19548	579,658,442	8,17,6	466,457,443	10,10,9	368	149
19549	746,867,598	1368,1906,1324	631,602,645	1191,1182,1229	368	149
19550	609,673,463	6,5,3	496,463,443	9,3,5	368	149
19551	31,54,29	1519,1847,1132	18,20,20	947,843,1085	241	149
19552	27,47,18	1368,1906,1324	20,21,22	1191,1182,1229	241	149
19553	19,30,12	32,81,41	10,11,13	25,49,36	241	149
19554	2456,3269,2262	15,29,14	1871,1876,1964	19,28,18	216	149
19555	2617,3223,2081	122,172,142	1632,1545,1833	99,97,128	216	149
19556	1132,1459,994	2,0,0	712,753,792	4,0,0	216	149
19557	520,540,359	122,172,142	326,314,354	99,97,128	189	149
19558	508,542,353	15,29,14	329,309,349	19,28,18	189	149
19559	511,541,354	2,0,0	320,308,349	4,0,0	189	149
19560	129,129,95	0,10,0	83,82,101	3,2,0	243	149
19561	1236,1510,1216	40,54,42	1322,1323,1619	14,7,14	174	149
19562	1023,1370,1086	0,4,0	1054,1096,1411	0,0,5	202	149
19563	933,1147,997	0,16,4	995,969,1241	1,0,0	186	149
19564	7,8,13	0,0,1	12,3,9	0,0,0	237	149
19565	0,0,0	2,0,1	0,0,1	1,1,1	265	149
19566	104,113,88	0,0,3	94,67,136	0,0,0	195	149
19567	12757,16723,11393	1,1,0	9247,8113,9257	0,0,0	296	149
19568	7807,9941,6844	0,0,6	5785,4773,5580	0,0,0	296	149
19569	7808,9942,6844	3,6,4	5785,4773,5579	4,2,3	296	149
19570	5628,6276,4811	0,0,6	4054,3621,4018	0,0,0	325	149
19571	1184,1393,1035	3,6,4	790,790,897	4,2,3	325	149
19572	10579,13056,9360	2,0,0	7516,6961,7696	0,0,1	325	149
19573	6135,8173,5584	3,1,0	4252,4130,4575	0,0,0	325	149
19574	11,8,5	4447,4891,3777	3,6,7	3264,2831,3121	283	149
19575	2504,2766,1783	3,6,4	1876,1668,1806	4,2,3	279	149
19576	2506,2766,1777	3,1,0	1876,1668,1807	0,0,0	279	149
19577	6946,7654,5553	3,8,1	5140,4492,4914	0,0,0	279	149
19578	4573,5015,3660	13,12,2	3454,2992,3315	0,4,0	235	149
19579	9844,11851,7968	0,7,1	7651,7100,7570	0,0,0	343	149
19580	1202,1385,1077	3,7,0	1837,1682,1879	7,1,8	262	149
19581	1307,1506,1122	3,0,0	1972,1781,2040	0,0,0	315	149
19582	5,0,1	0,1,0	0,2,0	0,0,2	284	149
19583	803,1005,763	2,0,1	1250,1100,1287	0,2,0	322	149
19584	478,703,401	130,88,87	794,558,811	169,124,198	323	149
19585	267,356,204	153,184,134	445,316,407	199,169,222	323	149
19586	716,1062,745	0,1,0	1011,834,1126	0,0,2	346	149
19587	931,1410,942	4,1,0	1360,1082,1529	0,6,0	346	149
19588	772,919,549	0,0,0	585,663,563	4,0,0	213	149
19589	493,612,364	19,27,18	397,458,410	11,18,8	275	149
19590	402,395,303	0,5,0	207,236,258	0,0,1	272	149
19591	691,650,531	43,46,35	436,416,474	27,33,25	262	149
19592	81,114,166	0,2,0	118,208,172	0,0,0	267	149
19593	19,31,46	55,81,101	32,42,58	91,196,134	228	149
19594	44,58,94	55,81,101	76,104,101	91,196,134	236	149
19595	318,334,284	0,2,2	461,353,411	0,0,0	331	149
19596	549,599,497	0,2,2	808,645,746	0,0,0	334	149
19597	3,0,0	0,0,0	0,4,0	0,0,5	281	149
19598	5,1,1	240,283,221	3,5,2	360,299,351	281	149
19601	0,0,0	4,3,0	0,0,5	1,0,0	293	149
19602	0,0,0	240,283,221	0,0,5	360,299,351	293	149
