"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032613","interleukin-10 production","12/1293","68/28928",0.176470588235294,3.94813702743278,5.26471885562498,4.32527770197856e-05,0.0017919231534212,0.00137705646103162,"Lgals9/Nfkbiz/Jak3/Tlr2/Isg15/Tigit/Bcl3/Nod2/Il6/Pycard/Il13/Tyrobp",12
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","25/1293","231/28928",0.108225108225108,2.421296156795,4.69130369855876,4.35513790534652e-05,0.0017919231534212,0.00137705646103162,"Itga3/Lgals9/Igsf9/Cdh5/Nrcam/Fat2/Mdga1/Cdhr1/Cntn6/Itga5/Amigo2/Nrxn1/Pcdh17/Itga4/Sparcl1/Pcdh12/Cntn5/Epha3/Adgrl3/Mypn/Ceacam1/Robo2/Plxnb3/Ptprm/Cdh1",25
"GO:0003014","renal system process","18/1293","138/28928",0.130434782608696,2.91818823766771,4.88574909337254,4.51609166452225e-05,0.00179396239994472,0.00137862358046724,"Sctr/Itga3/Abcg2/Chrna3/Myo1e/Gas6/Kcnn4/Kirrel1/Tbc1d8b/Atp6v1b1/Btc/Or51e2/Aqp6/Sulf2/Nppb/Slc12a3/Kcnq1/Ptpro",18
"GO:0032637","interleukin-8 production","13/1293","79/28928",0.164556962025316,3.68159613106601,5.16253203905146,4.5230745544731e-05,0.00179396239994472,0.00137862358046724,"Ssc5d/Serpine1/Tlr2/Tlr3/Bcl3/Ptpn22/Tlr5/Nod2/Lbp/Hspa1b/Il6/Pycard/Afap1l2",13
"GO:0051924","regulation of calcium ion transport","29/1293","289/28928",0.100346020761246,2.24501909403041,4.60115892762508,4.54329648155384e-05,0.00179396239994472,0.00137862358046724,"Grin1/Rgs9/Nos1/Glp1r/Isl1/Tmem38b/Dysf/Pdgfrb/Serpine1/Ptpn6/Jak3/Rapgef3/Kcnn4/Oprd1/Plp1/Bdkrb1/Cxcl10/Rgs4/Icam1/Ptpn22/Il16/Cemip/Lgals3/Ntsr1/Il13/Nppa/Gjc2/Gpr35/P2rx5",29
"GO:0031290","retinal ganglion cell axon guidance","7/1293","23/28928",0.304347826086957,6.80910588789132,6.02848173958363,4.57333782904773e-05,0.00179396239994472,0.00137862358046724,"Slit2/Epha7/Isl1/Nrcam/Zic2/Robo2/Ptprm",7
"GO:0042730","fibrinolysis","7/1293","23/28928",0.304347826086957,6.80910588789132,6.02848173958363,4.57333782904773e-05,0.00179396239994472,0.00137862358046724,"Anxa2/Plaur/Plat/Pros1/Serpine1/Plau/Vtn",7
"GO:0001935","endothelial cell proliferation","21/1293","177/28928",0.11864406779661,2.6543972105339,4.7755255259672,4.58886360619185e-05,0.00179396239994472,0.00137862358046724,"Dlk1/Sparc/Loxl2/Ecm1/Dysf/Atoh8/Jcad/Acvrl1/Dbh/Bmper/Itga4/Cnmd/Epha2/Mmrn2/Nppb/Ang4/Tek/Rgcc/Plxnb3/Ptprm/Fut2",21
"GO:0002695","negative regulation of leukocyte activation","23/1293","204/28928",0.112745098039216,2.52242087863761,4.72007154707806,4.59307627444103e-05,0.00179396239994472,0.00137862358046724,"Enpp3/Lgals9/Hlx/Ptpn6/Bcl6/Jak3/Tigit/Fgr/Ptpn22/Rassf5/Pag1/Samsn1/Fgl1/Tspan32/Ceacam1/Lgals3/Erbb2/Foxj1/Laptm5/Lst1/Hspb1/Tyrobp/Pla2g2d",23
"GO:0042471","ear morphogenesis","19/1293","151/28928",0.125827814569536,2.81511757143662,4.83717391319177,4.64430435792245e-05,0.00179692400238431,0.00138089951164579,"Prkra/Rac1/Sparc/Nr4a3/Fzd2/Ptk7/Kcnq4/Itga8/Prrx2/Pdzd7/Atp6v1b1/Grxcr2/Six1/Pou3f4/Ntn1/Osr2/Slc44a4/Chrna9/Kcnq1",19
"GO:0051091","positive regulation of DNA-binding transcription factor activity","24/1293","218/28928",0.110091743119266,2.46305796206816,4.69023289489829,4.66733507112807e-05,0.00179692400238431,0.00138089951164579,"Lrrfip1/Bud31/Fzd2/Lrp5/Clu/Trim12c/Tlr2/Sp100/Tlr3/Wnt10b/Lpar5/Kit/Fzd1/Il18rap/Ikbke/Nod2/Hspa1b/Il6/Prkch/Pycard/Zic2/Rgcc/Tssk4/Trim15",24
"GO:0019226","transmission of nerve impulse","16/1293","114/28928",0.140350877192982,3.14003880544362,4.95214695657312,4.8078453870781e-05,0.00183789266924475,0.00141238309803302,"Tnr/Cntnap2/Col6a1/Chrna5/Scn1a/Scn5a/Nrcam/Npr2/Nfasc/Gjd2/Kcnmb4/Cacng5/P2rx2/Il6/Otoa/Gpr35",16
"GO:0022408","negative regulation of cell-cell adhesion","24/1293","219/28928",0.10958904109589,2.45181112205871,4.66492181927304,5.02376424699899e-05,0.0018940080191701,0.00145550660197917,"Pik3r1/Tnr/Lgals9/Hlx/Ptpn6/Bcl6/Jak3/Jag1/Ccm2l/Tigit/Ptpn22/Pag1/Fgl1/Tspan32/Adam8/Ceacam1/Rgcc/Lgals3/Erbb2/Foxj1/Laptm5/Hspb1/Pla2g2d/Cdh1",24
"GO:0061082","myeloid leukocyte cytokine production","12/1293","69/28928",0.173913043478261,3.89091765022361,5.20044913234381,5.02491923453292e-05,0.0018940080191701,0.00145550660197917,"Panx1/Nr4a3/Gas6/Bcl6/Tlr2/Tlr3/Kit/Nod2/Pycard/Acp5/Casp1/Laptm5",12
"GO:0042472","inner ear morphogenesis","17/1293","127/28928",0.133858267716535,2.9947811047981,4.87320351130308,5.22590843231662e-05,0.00195608655904073,0.00150321269599166,"Rac1/Sparc/Nr4a3/Fzd2/Ptk7/Kcnq4/Itga8/Prrx2/Pdzd7/Atp6v1b1/Grxcr2/Six1/Pou3f4/Ntn1/Slc44a4/Chrna9/Kcnq1",17
"GO:2000351","regulation of endothelial cell apoptotic process","11/1293","59/28928",0.186440677966102,4.17119561655328,5.27417327564398,5.29099357193082e-05,0.00196252037014696,0.00150815694883865,"Tert/Cdh5/Serpine1/Gas6/Itga4/Ecscr/Icam1/Angptl4/Tek/Rgcc/Il13",11
"GO:0072676","lymphocyte migration","15/1293","103/28928",0.145631067961165,3.25817133331832,4.96606123075154,5.31591788574132e-05,0.00196252037014696,0.00150815694883865,"Lgals9/Ecm1/Nedd9/Madcam1/Itgb7/Gas6/Spns2/Cxcl10/Il27ra/Itga4/Icam1/Adam8/Pycard/Cd99l2/Myo1g",15
"GO:0002690","positive regulation of leukocyte chemotaxis","16/1293","115/28928",0.139130434782609,3.11273412017889,4.9104438854255,5.35628854035255e-05,0.00196397246479593,0.0015092728540127,"Csf1/Ptn/Vegfc/Rac1/Nedd9/Cmklr1/Nckap1l/Dysf/Serpine1/Il34/Gas6/Cxcl10/Lbp/Gpsm3/C3ar1/Prss56",16
"GO:0051402","neuron apoptotic process","36/1293","398/28928",0.0904522613065327,2.0236682251163,4.4480647324643,5.45469679591151e-05,0.00198654160337588,0.00152661677751862,"Pcp4/Epha7/Grin1/Nos1/Ccnd1/Nr4a3/Nqo1/Nes/Glp1r/Pink1/Isl1/Tert/Col6a1/Itga1/Tnfrsf23/Tfap2b/Pla2g3/Clu/Egr1/Clcf1/Il27ra/Npr2/Amigo2/Gdnf/Smo/Nfatc4/Draxin/Mt3/Fzd1/Vstm2l/Six1/Gfral/Adam8/Il6/Lcn2/Barhl1",36
"GO:0006813","potassium ion transport","26/1293","249/28928",0.104417670682731,2.33611320766438,4.58017587016843,5.68550921202004e-05,0.00205670433911329,0.00158053541146583,"Kcnab1/Nos1/Tmem38b/Kcnq4/Kcnh7/Kcnn4/Cxcl1/Kcnk6/Kcnn1/Rgs4/Kcnj6/Lrrc26/Gck/Slc9a9/Kcnmb4/Abcc8/Wnk2/Fxyd6/Kcnk5/Kcns2/Slc9a2/Slc12a3/Nppa/Kcnq1/Kcne1/Pkd2l1",26
"GO:1990266","neutrophil migration","17/1293","128/28928",0.1328125,2.97138437741686,4.83505342634023,5.77896368054522e-05,0.00207657428254258,0.00159580505845231,"Slit2/Rac1/Itga1/Nckap1l/Dysf/Tlr2/Cxcl1/Cxcl10/Vav3/Itgb2l/Nod2/Lbp/Adam8/C3ar1/Lgals3/Cd99l2/Slamf8",17
"GO:0072006","nephron development","21/1293","180/28928",0.116666666666667,2.61015725702501,4.68729140390283,5.87776236151158e-05,0.00209787405260219,0.00161217349809386,"Lamb2/Itga3/Timeless/Sox8/Myo1e/Pdgfrb/Tfap2b/Egr1/Il6ra/Jag1/Wnt6/Gdnf/Smo/Wnt7b/Six1/Heyl/Sulf2/Tek/C3ar1/Foxj1/Ptpro",21
"GO:0032944","regulation of mononuclear cell proliferation","27/1293","264/28928",0.102272727272727,2.28812486817127,4.54791936818082,5.91608267153123e-05,0.00209787405260219,0.00161217349809386,"Csf1/Lgals9/Nckap1l/Icosl/Ptpn6/Il15/Bcl6/Jak3/Clcf1/Vav3/Ptpn22/Rassf5/Tspan32/Tnfrsf9/Il6/Il7/Pycard/Ceacam1/Lgals3/Erbb2/Il13/Tnfrsf1b/Foxj1/Laptm5/Lst1/Tyrobp/Pla2g2d",27
"GO:0097191","extrinsic apoptotic signaling pathway","26/1293","250/28928",0.104,2.32676875483372,4.55734634888272,6.08095299672257e-05,0.00214224422564279,0.00164627107272813,"Pik3r1/Nfkbiz/Wwox/Tert/Krt8/Tnfrsf23/Serpine1/Smad3/Ltb/Jak3/Peli3/Dbh/Sp100/Gdnf/Tlr3/Icam1/Tnfsf10/Gfral/Hspa1b/G0s2/Il7/Lcn2/Pycard/Lgals3/Snai2/Tnfrsf1b",26
"GO:0010001","glial cell differentiation","30/1293","309/28928",0.0970873786407767,2.17211422221221,4.48067221153327,6.24495658775817e-05,0.00217163329083978,0.00166885597099004,"Adam22/Sox6/Ptn/Lamb2/Id4/Ncan/Cntnap2/Sox8/Col6a1/Cntn2/Clu/Il34/Spint1/Dusp15/Clcf1/Tlr2/Plp1/Ndrg1/Smo/Ncmap/Dner/Nrros/Vtn/Dll3/Sox5/Gpr37l1/Lama2/Erbb2/Tnfrsf1b/Hapln1",30
"GO:1901888","regulation of cell junction assembly","30/1293","309/28928",0.0970873786407767,2.17211422221221,4.48067221153327,6.24495658775817e-05,0.00217163329083978,0.00166885597099004,"Slit2/Epha7/Grin1/Pik3r1/Rac1/Cntnap2/Dock10/Col16a1/Prickle2/Caskin1/Smad3/Acvrl1/Mdga1/Tlr2/Hopx/Lin7b/Amigo2/Nrxn1/Fzd1/Six1/Epha2/Epha3/Ntn1/Adgrl3/Prkch/Abi3/Tek/Crtac1/Snai2/Lrrtm4",30
"GO:0002444","myeloid leukocyte mediated immunity","17/1293","129/28928",0.131782945736434,2.94835038999502,4.79727306728238,6.38302291277719e-05,0.00220541624999161,0.00169481748729948,"Slc18a2/Cplx2/Nr4a3/Pld2/Pla2g3/Vamp8/Ncf1/Cxcl1/Kit/Lat/Fgr/Itgb2l/Cd300lb/Il13/Fcgr1/Nppa/Tyrobp",17
"GO:0002440","production of molecular mediator of immune response","29/1293","295/28928",0.0983050847457627,2.19935768872809,4.47865419156928,6.57904145047626e-05,0.00225866454892147,0.00173573772092686,"Panx1/Il13ra1/Nfkbiz/Nr4a3/Icosl/Gas6/Bcl6/Jak3/Clcf1/Tlr2/Fbn1/Evpl/Il27ra/Tlr3/Kit/Ptpn22/Il18rap/Nod2/Pkp3/Slc11a1/Il6/Pms2/Pycard/Acp5/Tek/Casp1/Il13/Tnfrsf1b/Laptm5",29
"GO:0032635","interleukin-6 production","21/1293","182/28928",0.115384615384615,2.58147421024451,4.62945986387316,6.90726303714382e-05,0.00235633846646868,0.00181079813798541,"Lgals9/Isl1/Nckap1l/Gas6/Ptpn6/Tlr2/Il6ra/Il27ra/Tlr3/Nlrc3/Ptpn22/Il18rap/Nod2/Lbp/Il16/Il6/Pycard/Afap1l2/Foxj1/Laptm5/Tyrobp",21
"GO:0007162","negative regulation of cell adhesion","31/1293","326/28928",0.0950920245398773,2.12747261089681,4.4283080582181,7.00946420798038e-05,0.0023761642818248,0.00182603387344606,"Pik3r1/Tnr/Lgals9/Hlx/Dusp1/Serpine1/Ptpn6/Acvrl1/Bcl6/Jak3/Jag1/Gcnt2/Ccm2l/Tigit/Ptpn22/Pag1/Fgl1/Tspan32/Adam8/Acp5/Ceacam1/Rgcc/Lgals3/Plxnb3/Erbb2/Snai2/Foxj1/Laptm5/Hspb1/Pla2g2d/Cdh1",31
"GO:0051090","regulation of DNA-binding transcription factor activity","34/1293","372/28928",0.0913978494623656,2.04482365757719,4.3871956924039,7.07689938966676e-05,0.00238403048189399,0.0018320788880486,"Sox6/Lrrfip1/Bud31/Cmklr1/Fzd2/Lrp5/Pkhd1/Clu/Trim12c/Tlr2/Sp100/Sfrp4/Tlr3/Nlrc3/Wnt10b/Bcl3/Lpar5/Kit/Fzd1/Il18rap/Adgrg3/Ikbke/Nod2/Heyl/Hspa1b/Il6/Prkch/Pycard/Nlrc5/Zic2/Rgcc/Tssk4/Foxj1/Trim15",34
"GO:0043303","mast cell degranulation","11/1293","61/28928",0.180327868852459,4.03443510453514,5.13172258795882,7.28394858577961e-05,0.0024385393091523,0.00187396781203287,"Slc18a2/Cplx2/Nr4a3/Pld2/Pla2g3/Vamp8/Kit/Lat/Fgr/Il13/Nppa",11
"GO:0071677","positive regulation of mononuclear cell migration","15/1293","106/28928",0.141509433962264,3.16595893709233,4.83239382132469,7.45053299385813e-05,0.00247891190351206,0.00190499332883897,"Csf1/Lgals9/Nedd9/Cmklr1/Madcam1/Serpine1/Il34/Gas6/Cxcl10/Itga4/Adam8/Pycard/C3ar1/Lgals3/Cd99l2",15
"GO:0072678","T cell migration","12/1293","72/28928",0.166666666666667,3.72879608146429,5.01464844672466,7.74184114975747e-05,0.00253906751595345,0.00195122169227162,"Lgals9/Ecm1/Itgb7/Spns2/Cxcl10/Il27ra/Itga4/Icam1/Adam8/Pycard/Cd99l2/Myo1g",12
"GO:0097530","granulocyte migration","20/1293","170/28928",0.117647058823529,2.63209135162186,4.61647842526238,7.76211955692526e-05,0.00253906751595345,0.00195122169227162,"Csf1/Slit2/Rac1/Cmklr1/Itga1/Nckap1l/Dysf/Il34/Tlr2/Cxcl1/Cxcl10/Vav3/Itgb2l/Nod2/Lbp/Adam8/C3ar1/Lgals3/Cd99l2/Slamf8",20
"GO:0060485","mesenchyme development","31/1293","328/28928",0.0945121951219512,2.11450021692792,4.39091761222552,7.85079488934029e-05,0.00253906751595345,0.00195122169227162,"Bambi/Plaur/Loxl2/Amer1/Isl1/Sema4g/Sox8/Ptk7/Sema6c/Dppa4/Smad3/Acvrl1/Jag1/Gcnt2/Efna1/Gdnf/Actc1/Itga4/Smo/Wnt7b/Six1/Adam8/Heyl/Epha3/Il6/Dll3/Zic2/Rgcc/Robo2/Snai2/Timp3",31
"GO:0010811","positive regulation of cell-substrate adhesion","18/1293","144/28928",0.125,2.79659706109822,4.67495660314954,7.94152824478284e-05,0.00253906751595345,0.00195122169227162,"Csf1/Ptn/Itga3/Rac1/Nedd9/Col16a1/Npy/Smad3/Fermt1/Itga5/Col26a1/Edil3/Rin2/Vtn/Ccdc80/Tek/Ecm2/Lims2",18
"GO:0072574","hepatocyte proliferation","8/1293","33/28928",0.242424242424242,5.42370339122079,5.49987534371791,7.96108367710822e-05,0.00253906751595345,0.00195122169227162,"Ptn/Smo/Fgl1/Il6/Plau/Sulf2/Ceacam1/Lims2",8
"GO:0072575","epithelial cell proliferation involved in liver morphogenesis","8/1293","33/28928",0.242424242424242,5.42370339122079,5.49987534371791,7.96108367710822e-05,0.00253906751595345,0.00195122169227162,"Ptn/Smo/Fgl1/Il6/Plau/Sulf2/Ceacam1/Lims2",8
"GO:0099505","regulation of presynaptic membrane potential","8/1293","33/28928",0.242424242424242,5.42370339122079,5.49987534371791,7.96108367710822e-05,0.00253906751595345,0.00195122169227162,"Htr3a/Kctd12/Rimbp2/Scn1a/Kcnj6/Grik3/Kcnmb4/Gabrb1",8
"GO:0045766","positive regulation of angiogenesis","21/1293","184/28928",0.114130434782609,2.55341470795925,4.57239717741836,8.09417783616384e-05,0.00256633050217195,0.00197217274212413,"Vegfc/Ecm1/Isl1/Tert/Cdh5/Mmp9/Ets1/Jcad/Serpine1/Acvrl1/Rapgef3/Angpt4/Itga5/Bmper/Tlr3/Tbxa2r/Itgb2l/Tek/C3ar1/Lgals3/Hspb1",21
"GO:0034765","regulation of monoatomic ion transmembrane transport","34/1293","375/28928",0.0906666666666667,2.02846506831658,4.33611241111003,8.28297496102141e-05,0.00260477610736906,0.00200171740699097,"Kcnab1/Grin1/Rgs9/Nos1/Tmem38b/Scn5a/Dysf/Mmp9/Ptpn6/Rapgef3/Kcnn4/Plp1/Bdkrb1/Cxcl10/Rgs4/Kcnj6/Plcb1/Lrrc26/Ptpn22/Slc36a2/Wnk2/Fxyd6/Kcns2/Lcn2/Cemip/Ntsr1/Cnksr3/Il13/Nppa/Gjc2/Kcnq1/Kcne1/Gpr35/P2rx5",34
"GO:0015844","monoamine transport","15/1293","107/28928",0.14018691588785,3.13637053581109,4.78889341942453,8.31208702166009e-05,0.00260477610736906,0.00200171740699097,"Pcp4/Slc18a2/Nos1/Slc29a4/Ptgs1/Sncg/Pink1/Rab3a/Gdnf/Slc18a1/Gck/Slc6a4/Lgals3/Grm2/Cadps",15
"GO:0099173","postsynapse organization","30/1293","314/28928",0.0955414012738854,2.13752641612603,4.38387592729557,8.36129911565555e-05,0.00260505215221869,0.00200192954183782,"Epha7/Grin1/Ptn/Ncan/Itga3/Rac1/Cntnap2/Dock10/Nedd9/Prickle2/Caskin1/Nrcam/Nrxn3/Itpka/Chrnb1/Efna1/Sptbn2/Cpne6/Shank3/Nrxn1/Gdnf/Nos1ap/Dok7/Lrrk2/Arhgap44/Adgrl3/Abi3/Kif1a/Rph3a/Lrrtm4",30
"GO:0060828","regulation of canonical Wnt signaling pathway","26/1293","255/28928",0.101960784313725,2.28114583807227,4.4448112033321,8.45343214402863e-05,0.00261862064691462,0.00201235665376604,"Bambi/Amer1/Isl1/Ccdc88c/Ptk7/Smad3/Lgr5/Egr1/Fermt1/Sfrp4/Wnt10b/Draxin/Ppm1n/Scel/Fzd1/Wnk2/Lrrk2/Gpc5/Sulf2/Nkd1/Sost/Snai2/Nppa/Rspo1/Ptpro/Cdh1",26
"GO:0002367","cytokine production involved in immune response","19/1293","158/28928",0.120253164556962,2.69039717270209,4.60859554811474,8.6410707560766e-05,0.00266144979287159,0.00204526998046084,"Panx1/Nr4a3/Gas6/Bcl6/Jak3/Tlr2/Tlr3/Kit/Il18rap/Nod2/Pkp3/Slc11a1/Il6/Pycard/Acp5/Tek/Casp1/Tnfrsf1b/Laptm5",19
"GO:0030177","positive regulation of Wnt signaling pathway","18/1293","145/28928",0.124137931034483,2.77731018481479,4.64088094800794,8.69435758659386e-05,0.00266264701089437,0.00204619001813677,"Bambi/Amer1/Tert/Ptk7/Smad3/Lgr5/Lbx2/Tlr2/Sfrp4/Wnt10b/Ppm1n/Scel/Wnk2/Lrrk2/Gpc5/Sulf2/Nkd1/Rspo1",18
"GO:0070613","regulation of protein processing","12/1293","73/28928",0.164383561643836,3.67771668308807,4.95492107210137,8.89204344420833e-05,0.00270780306012898,0.00208089152262621,"Anxa2/Plaur/Plat/Ctla2a/Cntn2/Serpine1/Usp17le/Lrrk2/Plau/Rfx4/Spon1/Cdh1",12
"GO:0001894","tissue homeostasis","29/1293","301/28928",0.0963455149501661,2.15551667167703,4.35905923225791,9.4026975573622e-05,0.00279410967815936,0.00214721640143679,"Csf1/Dlk1/Rac1/Nfkbiz/Ptgs1/Pde6a/Pdgfrb/Cdhr1/Klhl10/Abca4/Gcnt2/Tns3/Smo/Comp/Brinp1/Aldh1a1/Nod2/Pkp3/Rho/Abcc8/Adam8/Il6/Il7/Acp5/Ceacam1/Alpl/Mfsd2a/Ildr1/Col14a1",29
"GO:0060249","anatomical structure homeostasis","29/1293","301/28928",0.0963455149501661,2.15551667167703,4.35905923225791,9.4026975573622e-05,0.00279410967815936,0.00214721640143679,"Csf1/Dlk1/Rac1/Nfkbiz/Ptgs1/Pde6a/Pdgfrb/Cdhr1/Klhl10/Abca4/Gcnt2/Tns3/Smo/Comp/Brinp1/Aldh1a1/Nod2/Pkp3/Rho/Abcc8/Adam8/Il6/Il7/Acp5/Ceacam1/Alpl/Mfsd2a/Ildr1/Col14a1",29
"GO:0071772","response to BMP","21/1293","186/28928",0.112903225806452,2.52595863583065,4.51608353653715,9.45890310800523e-05,0.00279410967815936,0.00214721640143679,"Bambi/Itga3/Smurf1/Rgmb/Amhr2/Cdh5/Tfap2b/Acvrl1/Egr1/Spint1/Tmem53/Fbn1/Bmper/Sfrp4/Rbpms2/Comp/Fzd1/Skor1/Heyl/Sost/Hjv",21
"GO:0071773","cellular response to BMP stimulus","21/1293","186/28928",0.112903225806452,2.52595863583065,4.51608353653715,9.45890310800523e-05,0.00279410967815936,0.00214721640143679,"Bambi/Itga3/Smurf1/Rgmb/Amhr2/Cdh5/Tfap2b/Acvrl1/Egr1/Spint1/Tmem53/Fbn1/Bmper/Sfrp4/Rbpms2/Comp/Fzd1/Skor1/Heyl/Sost/Hjv",21
"GO:0002700","regulation of production of molecular mediator of immune response","23/1293","214/28928",0.107476635514019,2.40455074412184,4.46086107929868,9.6189650427236e-05,0.00279410967815936,0.00214721640143679,"Panx1/Il13ra1/Nr4a3/Bcl6/Jak3/Clcf1/Tlr2/Evpl/Il27ra/Tlr3/Kit/Ptpn22/Nod2/Pkp3/Il6/Pms2/Pycard/Acp5/Tek/Casp1/Il13/Tnfrsf1b/Laptm5",23
"GO:0070661","leukocyte proliferation","34/1293","378/28928",0.0899470899470899,2.01236613920295,4.28550178376258,9.6717343568141e-05,0.00279410967815936,0.00214721640143679,"Csf1/Enpp3/Lgals9/Nfkbiz/Nckap1l/Icosl/Clu/Il34/Ptpn6/Il15/Bcl6/Jak3/Clcf1/Vav3/Kit/Ptpn22/Rassf5/Tspan32/Tnfrsf9/Slc11a1/Il6/Il7/Pycard/Ceacam1/Il9r/Lgals3/Erbb2/Il13/Tnfrsf1b/Foxj1/Laptm5/Lst1/Tyrobp/Pla2g2d",34
"GO:0090257","regulation of muscle system process","27/1293","272/28928",0.0992647058823529,2.22082707793094,4.3757454201202,9.82333451260355e-05,0.00279410967815936,0.00214721640143679,"Igfbp5/Pde9a/Nr4a3/Ptgs1/Gucy1a1/Chrna3/Tmem38b/Scn5a/Myh7b/Tnnt2/Smad3/Kcnn4/Fbxo32/Tnnt3/Rgs4/Calcrl/Tbxa2r/Kit/Ece1/Abcc8/Adra2a/Lmcd1/Myh7/Sgca/Tnfrsf1b/Nppa/Kcnq1",27
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","9/1293","43/28928",0.209302325581395,4.68267414881563,5.22736181199136,9.86847463581764e-05,0.00279410967815936,0.00214721640143679,"Panx1/Nr4a3/Tlr2/Tlr3/Kit/Nod2/Pycard/Casp1/Laptm5",9
"GO:0002448","mast cell mediated immunity","11/1293","63/28928",0.174603174603175,3.90635779962926,4.99522205074896,9.8870517295476e-05,0.00279410967815936,0.00214721640143679,"Slc18a2/Cplx2/Nr4a3/Pld2/Pla2g3/Vamp8/Kit/Lat/Fgr/Il13/Nppa",11
"GO:0072577","endothelial cell apoptotic process","11/1293","63/28928",0.174603174603175,3.90635779962926,4.99522205074896,9.8870517295476e-05,0.00279410967815936,0.00214721640143679,"Tert/Cdh5/Serpine1/Gas6/Itga4/Ecscr/Icam1/Angptl4/Tek/Rgcc/Il13",11
"GO:1902622","regulation of neutrophil migration","11/1293","63/28928",0.174603174603175,3.90635779962926,4.99522205074896,9.8870517295476e-05,0.00279410967815936,0.00214721640143679,"Slit2/Rac1/Nckap1l/Dysf/Tlr2/Nod2/Lbp/Adam8/C3ar1/Cd99l2/Slamf8",11
"GO:0031644","regulation of nervous system process","20/1293","173/28928",0.115606936416185,2.58644814899257,4.5270310546301,9.91083535214228e-05,0.00279410967815936,0.00214721640143679,"Grin1/Prkar1b/Tnr/Slc8a2/Cntnap2/Chrna5/Grm1/Cdk18/Shank3/Nrxn1/Rgs4/Ncmap/Lrrk2/Il6/Shisa8/Ntsr1/Unc13b/Tnfrsf1b/Plk2/Gpr35",20
"GO:0032675","regulation of interleukin-6 production","20/1293","173/28928",0.115606936416185,2.58644814899257,4.5270310546301,9.91083535214228e-05,0.00279410967815936,0.00214721640143679,"Lgals9/Isl1/Nckap1l/Gas6/Ptpn6/Tlr2/Il6ra/Il27ra/Tlr3/Nlrc3/Ptpn22/Nod2/Lbp/Il16/Il6/Pycard/Afap1l2/Foxj1/Laptm5/Tyrobp",20
"GO:0099003","vesicle-mediated transport in synapse","30/1293","317/28928",0.0946372239747634,2.11729745950654,4.3266637948604,9.92163623442988e-05,0.00279410967815936,0.00214721640143679,"Slc18a2/Prkar1b/Cplx2/Rimbp2/Rnf216/Slc10a4/Sh3glb2/Rac1/Sncg/Ston2/Rab3a/Npy/Caly/Gsg1l/Syn3/Sptbn2/Nrxn1/Pcdh17/Slc18a1/Atp6v1b1/Pls3/Lrrk2/Amph/P2rx2/Rph3a/Slc2a4/Unc13b/Susd4/Cadps/Syt12",30
"GO:0002429","immune response-activating cell surface receptor signaling pathway","29/1293","302/28928",0.0960264900662252,2.14837919925426,4.33939996598322,9.96697950756401e-05,0.00279410967815936,0.00214721640143679,"Pik3r1/Nfkbiz/Nr4a3/Cmklr1/Tec/Sh2b2/Gpld1/Nckap1l/Icosl/Oas1a/Ptpn6/Kcnn4/Tlr2/Vav3/Oas1g/Lat/Ptpn22/Tlr5/Nod2/Lbp/Themis2/Prkch/Ceacam1/C3ar1/Lgals3/Btnl9/Laptm5/Myo1g/Tyrobp",29
"GO:2000352","negative regulation of endothelial cell apoptotic process","8/1293","34/28928",0.235294117647059,5.26418270324371,5.38136753383838,0.00010004882521053,0.00279410967815936,0.00214721640143679,"Tert/Cdh5/Serpine1/Gas6/Icam1/Angptl4/Tek/Il13",8
"GO:1904018","positive regulation of vasculature development","21/1293","187/28928",0.112299465240642,2.51245083563904,4.4882016172776,0.000102148953479866,0.00283805597554885,0.00218098823626301,"Vegfc/Ecm1/Isl1/Tert/Cdh5/Mmp9/Ets1/Jcad/Serpine1/Acvrl1/Rapgef3/Angpt4/Itga5/Bmper/Tlr3/Tbxa2r/Itgb2l/Tek/C3ar1/Lgals3/Hspb1",21
"GO:0030510","regulation of BMP signaling pathway","15/1293","109/28928",0.137614678899083,3.0788224525852,4.70340547173138,0.000102995014620098,0.00284469658197672,0.00218609140710446,"Bambi/Itga3/Smurf1/Cdh5/Tfap2b/Acvrl1/Tmem53/Fbn1/Bmper/Sfrp4/Rbpms2/Fzd1/Skor1/Sost/Hjv",15
"GO:0048660","regulation of smooth muscle cell proliferation","22/1293","201/28928",0.109452736318408,2.44876160573775,4.45831803079179,0.000103443512071881,0.00284469658197672,0.00218609140710446,"Igfbp5/Pik3r1/Gna12/Nr4a3/Tert/Pdgfrb/Mmp9/Il15/Egr1/Kcnn4/Il6ra/Abcc4/Dbh/Calcrl/Rbpms2/Tafa5/Il6/Nppb/Ang4/C3ar1/Il13/Timp3",22
"GO:0051043","regulation of membrane protein ectodomain proteolysis","7/1293","26/28928",0.269230769230769,6.02343982390386,5.54300353550123,0.000109083884802604,0.00297142058608603,0.00228347622424539,"Gpld1/Tspan5/Timp1/Adam8/Adra2a/Tnfrsf1b/Timp3",7
