ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3373	1179,1552,1559	31,22,28	835,781,841	3,3,5	298	149
3374	2865,3242,3400	2,0,3	2323,2272,2481	0,0,0	298	149
3375	1835,2073,2270	0,1,0	1577,1581,1814	0,0,3	298	149
3376	816,1030,1082	0,0,3	835,865,804	0,0,0	266	149
3377	522,707,739	3,0,4	566,548,532	0,1,0	215	149
3378	153,228,191	0,0,0	163,144,138	0,1,0	215	149
3379	251,259,242	0,0,0	261,230,222	0,1,0	260	149
3380	633,763,801	15,23,15	673,645,644	3,6,19	260	149
3385	3264,3179,3169	1,8,4	2112,2114,2302	1,1,4	272	149
3386	1097,1082,1144	1,8,4	784,722,859	1,1,4	232	149
3387	78,86,108	17,26,18	99,85,83	24,21,21	298	149
3388	19,56,49	1,0,0	25,81,38	0,0,1	226	149
3389	0,17,17	7,10,2	5,29,13	1,10,14	226	149
3390	2,9,5	7,10,2	15,15,4	1,10,14	222	149
3391	15,36,25	0,0,0	35,53,34	2,1,0	222	149
3392	3,20,5	5,13,10	5,19,5	22,21,8	267	149
3393	32,73,40	6,0,2	59,92,56	0,3,2	263	149
3394	9,35,39	3,2,0	46,49,47	6,3,4	298	149
3395	6,8,6	0,2,1	25,22,26	4,5,0	232	149
3396	11,24,15	1,0,0	25,24,22	2,1,0	263	149
3397	2,11,13	4,9,6	5,7,4	9,7,10	228	149
3398	2,6,8	0,1,9	10,11,16	0,0,0	202	149
3399	18,28,24	2,9,2	43,43,71	0,4,4	278	149
3400	22414,26041,20463	7,7,4	15495,14005,15645	2,4,9	244	149
3401	39544,45026,36441	8,8,15	28066,25747,29150	1,6,6	284	149
3402	6012,6862,5587	19,10,4	4075,3820,4425	4,8,4	204	149
3403	1493,1624,1563	19,10,4	1107,1100,1358	4,8,4	227	149
3404	683,882,856	0,0,0	602,626,672	2,1,0	262	149
3405	841,1083,1107	0,0,4	755,757,927	0,0,0	286	149
3406	820,1076,1089	0,0,4	746,757,912	0,0,0	289	149
3407	664,761,661	23,7,18	522,543,562	9,3,16	241	149
3408	348,369,376	2,0,0	226,294,273	0,3,0	241	149
3409	533,498,483	0,0,0	388,418,481	0,0,3	259	149
3410	172,178,148	0,0,0	103,141,166	0,0,3	212	149
3411	491,560,612	8,9,8	480,518,509	2,9,6	250	149
3412	132,187,153	0,0,0	104,113,97	0,0,8	199	149
3413	458,520,572	43,67,55	374,391,398	26,22,43	298	149
3414	426,637,623	5,5,13	412,404,498	3,1,0	298	149
3415	621,832,865	5,5,13	552,556,561	3,1,0	298	149
3416	376,536,529	5,5,13	322,334,376	3,1,0	298	149
3417	1747,1899,2169	0,2,0	2075,2007,2273	0,0,0	298	149
3418	1971,2247,2358	3,3,0	2236,2377,2586	0,0,0	298	149
3419	1723,2004,2163	0,0,0	2096,1952,2041	0,0,2	298	149
3420	872,1028,1208	0,0,2	1176,1404,1184	0,0,0	161	149
3421	534,705,768	37,17,50	794,623,617	3,1,7	298	149
3422	34,15,38	70,111,108	3,1,5	156,108,102	267	149
3423	33,15,39	0,2,0	3,1,5	0,0,0	267	149
3424	478,554,578	67,95,104	693,565,609	25,9,30	176	149
3427	67,95,104	1,0,0	27,9,30	0,0,0	298	149
3428	751,838,976	5,0,1	1046,935,883	0,0,3	298	149
3429	279,284,376	0,0,0	321,343,244	2,0,0	264	149
3430	698,759,938	0,0,0	802,801,779	2,0,0	298	149
3431	217,214,272	70,111,108	194,218,229	156,108,102	208	149
3432	239,246,327	3,5,13	230,250,264	2,12,1	208	149
3433	9,19,28	0,0,1	30,25,32	0,0,0	208	149
3434	278,338,412	0,0,1	387,382,345	0,0,0	294	149
3435	620,717,872	0,3,9	716,712,728	2,0,0	294	149
3436	345,384,473	0,0,1	331,340,384	0,0,0	294	149
3437	423,480,555	0,0,1	496,410,564	0,0,0	283	149
3438	697,812,951	0,0,1	881,783,909	0,0,0	283	149
3439	1550,1889,1903	0,0,3	1907,1784,2049	0,0,0	298	149
3440	1182,1283,1326	3,8,0	1375,1237,1414	0,0,0	260	149
3441	1551,1714,1718	0,2,0	1694,1661,1776	0,0,0	291	149
3442	1377,1489,1417	0,1,2	1329,1288,1498	1,0,4	295	149
3443	1508,1690,1549	0,1,1	1292,1187,1436	0,0,0	298	149
3444	3645,3821,4501	0,0,0	1938,2036,2247	0,1,0	298	149
3445	1,1,0	3,1,4	0,1,0	0,0,0	298	149
3446	2220,2562,2840	2,2,0	1355,1168,1444	0,0,0	298	149
3448	1505,1789,2072	3,6,0	1037,872,1026	0,0,0	298	149
3449	874,1029,1287	3,6,0	694,500,702	0,0,0	298	149
3450	1745,2141,2539	4,0,0	1202,1126,1178	1,0,0	257	149
3451	727,816,1024	2,1,1	456,472,434	0,0,0	257	149
3452	1053,1059,1363	2,1,1	633,666,762	0,0,0	254	149
3453	2070,2382,2878	0,0,11	1376,1321,1510	2,1,4	254	149
3454	2073,2237,2753	0,1,4	1320,1215,1452	4,0,0	256	149
3455	2986,3269,3784	0,0,1	1829,1681,1878	0,0,0	298	149
3456	673,774,820	119,150,159	421,416,518	59,66,67	298	149
3457	15,13,8	119,150,159	0,8,6	59,66,67	298	149
3458	17,13,13	351,446,474	0,8,8	214,210,321	298	149
3459	1308,1132,1606	3,0,0	1962,1779,2006	0,0,0	298	149
3460	1252,1369,1599	0,3,0	1825,1396,1883	0,0,0	298	149
3461	674,746,899	0,0,1	1019,775,1059	0,1,1	232	149
3462	1320,1510,1772	1,0,2	1276,1170,1219	0,0,2	292	149
3463	108,119,117	608,701,786	122,153,153	486,497,502	268	149
3464	862,890,1085	0,8,4	792,715,798	0,0,1	285	149
3465	870,942,1053	0,16,11	684,605,674	8,0,6	229	149
3466	652,831,838	0,1,2	566,559,528	0,0,1	250	149
3467	575,703,812	4,0,3	499,469,451	0,0,0	211	149
3468	986,1018,1272	0,6,13	800,674,763	10,7,23	262	149
3469	1777,2358,2292	0,0,0	2410,2210,2505	1,0,0	298	149
3470	1630,1958,2087	0,0,1	1977,1918,2107	0,0,0	298	149
3471	952,1000,1076	5,4,0	1087,1032,1125	0,0,0	298	149
3472	374,489,471	5,4,0	535,388,497	0,0,0	234	149
3473	2,0,7	0,1,1	0,0,2	0,0,2	234	149
3474	1051,1432,1467	1,0,0	1419,1257,1466	0,0,0	234	149
3475	452,653,565	0,1,1	580,468,604	0,0,2	225	149
3476	456,653,566	0,1,0	592,470,618	0,0,1	225	149
3477	1101,1495,1439	3,0,11	1405,1147,1456	1,2,2	225	149
3478	447,626,743	0,0,0	652,647,569	1,0,1	247	149
3479	1391,1726,1909	0,2,0	1666,1450,1711	3,0,0	214	149
3480	774,743,869	6,1,7	338,357,346	2,0,0	200	149
3481	445,379,446	1,0,0	227,196,185	0,0,0	200	149
3482	328,345,439	1,0,0	183,201,176	0,0,0	298	149
3483	671,711,862	20,2,7	301,364,340	9,2,3	298	149
3484	437,439,553	5,2,4	228,239,210	2,0,0	206	149
3485	1211,1319,1451	0,1,0	716,537,598	0,0,0	298	149
3486	1589,2099,2126	0,0,0	968,861,962	2,0,0	298	149
3487	1244,1321,1555	1,1,3	627,683,673	0,0,1	298	149
3489	2497,3187,3423	11,10,8	3191,2651,2999	0,0,0	298	149
3490	2092,2764,2641	0,0,0	2762,2331,2618	1,0,6	246	149
3491	1785,2321,2170	0,2,0	2335,2063,2281	2,0,0	222	149
3494	813,1093,1009	0,0,0	1091,919,1013	0,5,0	226	149
3495	2302,3052,2858	0,0,1	3134,2684,3328	1,0,0	298	149
3496	543,704,655	0,0,1	710,585,687	1,0,0	231	149
3497	0,0,1	0,0,0	0,0,0	0,0,1	220	149
3498	1464,2010,1801	1,0,0	1901,1622,2001	0,0,0	220	149
3500	19,32,35	0,0,3	29,7,30	0,0,0	242	149
3501	3267,3960,3885	0,1,0	3213,2628,3185	0,0,1	245	149
3502	1208,1610,1647	0,11,4	1342,1272,1446	0,5,6	172	149
3503	1625,2021,2131	0,3,0	1706,1469,1815	0,0,0	271	149
3504	1032,1108,1150	7,0,3	944,749,972	3,1,5	248	149
3505	1463,1862,1830	14,14,5	1374,1562,1688	0,3,0	238	149
3509	91,102,84	14,11,22	60,43,72	38,34,35	252	149
3510	87,106,117	0,0,0	59,102,96	0,1,0	210	149
3511	43,33,67	0,0,8	27,30,26	2,0,0	298	149
3512	20,24,33	44,49,32	5,8,18	28,17,38	238	149
3516	45,65,64	0,1,0	35,31,26	0,0,0	298	149
3517	62,66,68	0,0,0	35,30,28	0,1,0	298	149
3518	4,5,4	0,0,0	2,1,1	0,1,0	224	149
3519	16,14,19	29,11,19	16,11,9	14,9,10	224	149
3520	93,87,88	0,0,0	39,41,43	1,0,0	220	149
3521	5,9,16	0,0,1	4,7,3	0,0,0	239	149
3522	95,102,79	5,9,18	44,29,51	3,7,4	241	149
3523	573,606,661	1,0,1	257,361,402	0,3,0	297	149
3524	208,238,163	1,0,1	105,72,94	0,0,0	280	149
3525	492,564,477	23,9,16	281,212,278	8,15,2	280	149
3526	282,360,356	0,0,3	299,246,288	0,0,0	256	149
3527	139,167,141	2,0,0	139,102,143	0,0,0	272	149
3528	367,435,391	0,0,8	326,269,334	5,0,1	286	149
3529	609,639,740	0,0,2	519,499,549	0,0,0	260	149
3530	285,269,338	8,0,1	291,201,235	3,0,0	186	149
3531	1972,2471,2420	94,107,101	2525,2412,2648	32,18,41	298	149
3532	1184,1405,1365	0,2,1	1427,1409,1510	0,0,0	298	149
3533	101,111,103	0,0,0	32,20,41	0,0,1	298	149
3534	843,1048,1117	7,4,2	1009,802,1092	0,2,0	272	149
3535	316,337,341	0,2,1	348,272,346	0,0,0	243	149
3539	2,30,11	1107,1248,1358	22,28,12	1174,1051,1238	298	149
3541	1697,2081,2138	0,0,0	2071,2063,2427	0,1,0	227	149
3542	1936,2412,2388	0,1,0	2380,2497,2782	5,0,3	263	149
3543	651,790,744	10,17,10	461,372,508	0,20,17	298	149
3544	266,388,310	13,18,3	218,254,289	4,6,7	298	149
3545	377,532,485	0,0,0	310,280,369	0,0,2	225	149
3546	131,167,142	2,0,0	115,122,152	0,0,0	225	149
3547	341,431,388	2,0,0	278,211,306	0,0,0	259	149
3548	613,820,745	13,17,16	487,411,539	11,33,15	259	149
3549	19,31,32	34,7,12	17,19,31	2,4,4	200	149
3550	278,478,425	1,6,2	387,386,441	0,0,0	298	149
3552	6,14,5	1020,1201,1230	4,3,0	1174,1036,1353	251	149
3553	3,3,5	2,0,0	2,2,0	0,0,0	251	149
3554	204,175,218	49,49,55	161,132,101	67,53,80	176	149
3555	58,57,60	24,42,48	88,65,95	39,49,48	197	149
3557	6,4,5	0,0,2	15,2,23	0,0,0	298	149
3563	15,45,53	0,0,4	50,61,48	1,0,0	298	149
3564	2,0,0	9,18,21	0,0,0	21,29,28	253	149
3565	3,0,11	109,123,131	4,7,20	135,136,202	298	149
3566	195,252,232	0,0,0	251,273,367	1,0,0	298	149
3570	155,216,159	1,0,5	182,99,124	7,0,0	289	149
3571	334,419,347	1,0,0	420,250,320	0,0,0	289	149
3572	724,779,701	0,0,2	603,613,616	2,0,0	248	149
3573	107,112,158	78,83,86	198,204,220	97,134,127	298	149
3574	59,66,75	0,0,8	85,127,123	0,0,0	205	149
3575	25,33,34	4,10,5	33,28,47	1,2,7	207	149
3576	22,30,33	0,2,0	25,25,38	3,2,0	207	149
3577	56,79,59	17,39,27	91,84,117	54,84,62	207	149
3578	4,10,5	0,2,0	1,2,7	3,2,0	298	149
3579	22,14,18	17,39,27	10,9,9	54,84,62	298	149
3580	4,10,5	0,0,0	4,2,7	4,0,0	298	149
3581	3,5,1	0,2,0	11,3,9	0,0,0	298	149
3582	21,9,14	36,49,30	20,10,11	71,65,87	298	149
3583	1,4,0	17,39,27	3,4,0	54,84,62	293	149
3584	1,4,0	36,49,30	0,2,0	71,65,87	293	149
3585	1,2,0	18,4,13	0,2,0	9,7,2	293	149
3586	43,59,71	0,0,0	82,116,97	4,0,0	207	149
3587	107,168,153	0,0,0	188,238,201	4,0,0	210	149
3588	107,141,137	0,0,0	150,167,153	3,0,0	210	149
3589	1248,1463,1422	0,0,0	1316,1423,1569	0,0,2	298	149
3590	1173,1347,1471	0,0,0	1344,1426,1673	0,1,0	280	149
3591	887,1111,1081	0,2,4	1135,1115,1229	0,2,2	285	149
3592	1051,1259,1358	0,0,0	1180,1176,1360	0,0,4	253	149
3593	1303,1526,1789	9,9,24	1440,1494,1814	25,12,18	243	149
3594	1065,1310,1420	0,2,0	1183,1300,1465	0,0,0	252	149
3596	719,872,1013	0,0,0	837,877,966	0,9,0	215	149
3597	275,311,376	110,134,118	294,241,353	50,46,38	248	149
3598	277,311,378	3,1,0	290,241,353	1,0,7	248	149
3599	527,650,753	3,1,0	698,591,733	1,0,7	298	149
3600	119,152,123	284,334,357	81,97,105	211,237,250	248	149
3601	504,638,686	3,0,3	540,514,550	0,0,0	238	149
3602	883,1072,1056	0,0,1	905,818,973	1,0,0	280	149
3603	374,431,455	0,0,1	399,400,412	1,0,0	298	149
3604	1752,1974,2137	0,0,1	1787,1779,2168	0,0,0	298	149
3605	182,219,156	0,2,0	144,133,166	0,0,0	218	149
3607	126,114,89	0,0,1	85,77,96	0,1,0	195	149
3608	4021,5325,5291	0,0,0	3618,3518,4085	0,2,0	298	149
3609	5452,6101,6081	0,0,0	3993,4111,4295	0,2,0	287	149
3610	4106,4897,4501	13,9,4	2878,2856,2992	5,4,14	258	149
3611	1171,1227,1358	51,76,51	1007,1039,1065	6,14,10	246	149
3612	302,349,360	11,5,3	281,283,287	0,2,0	246	149
3613	436,561,576	11,5,3	303,320,323	0,2,0	273	149
3614	1260,1357,1527	6,0,2	1023,1062,1091	0,0,0	273	149
3615	12,7,13	5,14,0	6,0,8	2,2,0	292	149
3616	862,953,1031	0,0,2	851,661,817	0,0,0	240	149
3618	678,808,841	0,0,0	662,494,594	1,0,0	245	149
3619	1385,1486,1835	4,3,1	1385,1253,1277	0,0,0	298	149
3620	1345,1724,1628	6,0,3	1148,1107,1156	0,0,0	295	149
3621	512,646,628	0,0,3	432,421,433	0,0,0	276	149
3622	4782,5267,5302	2,9,13	3446,2958,3548	9,1,10	298	149
3623	1949,2012,2007	2,9,13	1372,1203,1372	9,1,10	298	149
3624	4605,5430,5127	0,1,0	3410,2928,3576	0,0,0	291	149
3625	341,427,373	2,0,0	435,391,550	0,0,0	290	149
3626	226,309,292	0,1,0	375,354,390	0,0,0	251	149
3627	225,392,359	0,0,0	489,469,459	0,5,0	298	149
3628	219,337,266	1,0,0	309,302,322	0,0,0	224	149
3629	39,49,35	1,0,0	58,45,73	0,0,0	248	149
3630	190,251,275	1,0,0	275,219,281	0,0,0	298	149
3631	251,308,354	0,0,2	299,260,298	0,0,0	298	149
3632	300,354,439	0,3,4	391,310,446	0,0,0	298	149
3633	301,375,359	0,0,1	461,465,373	0,0,0	265	149
3634	362,459,433	0,2,0	477,479,435	0,0,0	298	149
3635	316,428,404	0,0,0	383,362,418	0,5,0	245	149
3636	221,278,225	0,0,0	294,235,306	0,0,4	240	149
3637	232,224,201	11,26,9	206,235,287	9,9,25	298	149
3638	293,373,350	1,0,2	350,392,402	0,2,0	298	149
3639	212,346,260	0,0,1	336,314,373	0,0,0	298	149
3640	1138,1301,1388	0,0,8	1052,850,1085	1,0,0	298	149
3641	467,502,591	0,0,2	495,370,380	0,0,0	215	149
3642	711,810,868	0,2,0	639,574,652	4,0,1	223	149
3643	122,126,174	0,0,0	100,93,63	0,1,0	297	149
3644	3,9,4	122,124,174	4,6,6	96,93,62	298	149
3645	529,703,679	88,134,112	583,575,567	75,39,71	179	149
3646	729,758,774	2,0,0	629,547,743	0,0,0	216	149
3647	1927,2217,2258	0,5,0	1935,1879,2076	0,0,0	298	149
3648	922,1153,1139	1,0,0	1042,991,970	0,0,0	178	149
3649	1202,1426,1296	0,0,0	1165,1068,1167	0,0,1	271	149
3650	842,999,900	0,0,0	816,800,773	0,0,1	274	149
3651	548,545,558	546,603,544	619,633,570	463,369,496	246	149
3652	322,309,323	178,175,148	345,325,335	111,98,100	246	149
3653	739,876,758	0,3,0	631,541,679	0,5,0	245	149
3654	791,823,782	4,0,0	684,541,648	0,1,0	245	149
3655	421,502,392	2,1,0	307,290,313	0,0,0	245	149
3656	481,510,503	0,0,0	398,325,331	0,1,0	245	149
3657	109,109,116	1,0,0	82,68,70	0,0,0	245	149
3658	690,899,772	4,0,0	647,596,698	0,1,0	279	149
3659	692,897,772	0,0,0	647,591,698	0,1,0	279	149
3660	529,658,554	13,30,5	432,402,470	7,9,8	279	149
3661	1213,1553,1336	470,477,446	1080,1003,1170	366,306,313	279	149
3662	56,78,51	470,477,446	32,23,23	366,306,313	278	149
3663	79,72,75	723,919,812	41,26,29	664,616,714	278	149
3664	9,23,23	1,0,0	18,9,13	0,0,0	243	149
3665	476,500,469	6,0,4	383,314,326	6,1,1	243	149
3666	726,941,827	16,14,11	681,623,726	11,4,10	243	149
3667	234,301,257	23,10,6	112,132,125	1,3,1	298	149
3668	1829,2628,2227	14,19,32	2443,2206,2500	7,4,7	256	149
3669	1356,1994,1811	0,0,0	1854,1663,1752	2,0,0	195	149
3670	905,1234,1238	0,0,3	1135,1148,1173	0,0,0	281	149
3671	741,906,914	0,1,0	958,888,977	0,0,0	263	149
3672	1147,1393,1475	0,1,0	1477,1454,1429	0,0,0	298	149
3673	842,1010,1035	4,0,0	1152,1156,1128	1,1,0	273	149
3674	1195,1433,1458	0,1,0	863,697,740	0,1,2	271	149
3675	1021,1311,1290	0,5,10	742,590,731	13,4,13	280	149
3676	1072,1465,1483	0,0,0	913,809,819	2,0,0	249	149
3677	819,1186,1046	2,0,0	752,673,744	0,0,0	298	149
3678	972,1226,1278	0,3,0	789,569,738	0,0,0	212	149
3679	141,248,190	2,0,2	173,133,98	1,1,3	298	149
3680	383,548,472	174,253,168	220,127,169	127,128,106	298	149
3681	142,261,220	16,19,10	185,143,110	8,7,17	298	149
3682	384,561,502	2865,3775,2864	232,137,181	2597,2101,2343	298	149
3683	28,35,16	174,253,168	12,19,14	127,128,106	261	149
3684	42,52,24	2865,3775,2864	17,23,18	2597,2101,2343	261	149
3685	108,187,134	379,542,472	86,100,75	216,125,169	261	149
3686	558,765,605	1,0,3	446,442,408	2,0,0	176	149
3687	3172,4226,3255	4,5,16	2887,2397,2629	5,12,7	176	149
3688	145,203,199	0,0,0	120,129,113	0,0,1	176	149
3689	6767,9110,7122	0,0,1	6455,5485,6100	0,0,0	298	149
3690	5436,7980,6335	0,0,1	5811,5297,5620	0,0,0	298	149
3691	3056,4463,3619	2,1,0	3185,2935,3087	2,0,0	298	149
3692	40,32,35	2,1,0	13,4,5	2,0,0	298	149
3693	2420,3551,2764	0,2,14	2639,2363,2542	0,0,4	298	149
3694	2955,3991,3560	40,32,34	3355,3089,3331	13,4,5	298	149
3695	327,410,329	8,17,3	274,277,344	2,6,7	298	149
3696	2241,2473,2603	1,5,4	1925,1617,1899	0,0,1	298	149
3697	3908,4252,4358	1,5,4	3089,2702,3098	0,0,1	273	149
3698	0,5,3	0,0,0	7,3,10	0,0,2	235	149
3700	2414,3007,3186	0,0,0	2236,2349,2440	1,0,0	298	149
3701	1687,1869,2132	0,4,11	1581,1553,1775	1,0,0	247	149
3702	1914,2163,2634	0,0,0	1914,1828,2108	1,1,1	247	149
3703	2542,2876,3140	5,0,2	2039,2175,2075	0,0,0	231	149
3704	1073,1068,1363	1,0,0	1011,1080,976	1,0,0	231	149
3705	4,0,2	1,0,0	0,0,0	1,0,0	228	149
3706	843,955,989	6,8,2	564,640,602	0,0,0	228	149
3707	841,958,990	32,20,29	562,638,602	27,48,53	228	149
3708	56,34,53	1,0,0	39,35,72	1,0,0	232	149
3709	1637,1942,1917	6,8,2	1055,1143,1100	0,0,0	232	149
3710	1378,1584,1637	32,20,29	985,1036,1075	27,48,53	232	149
3711	884,999,1022	0,0,0	580,657,619	3,0,1	232	149
3712	880,997,1021	0,2,0	582,655,615	1,0,0	232	149
3713	909,1015,1056	4,10,9	610,696,642	26,12,14	232	149
3714	4,0,2	1,0,0	0,0,0	1,0,0	298	149
3715	886,1014,1021	32,20,29	588,657,625	27,48,53	298	149
3716	339,450,506	32,20,29	284,240,258	27,48,53	250	149
3717	8,4,4	0,0,0	0,3,4	3,0,1	250	149
3718	10,5,3	0,2,0	0,2,5	1,0,0	250	149
3719	26,37,20	4,10,9	60,35,18	26,12,14	250	149
3720	1078,1360,1372	500,589,622	749,716,737	405,384,463	250	149
3721	245,349,313	4,3,7	180,176,196	0,5,4	250	149
3722	238,342,305	0,0,0	180,170,194	0,1,0	250	149
3723	244,351,319	0,1,6	179,180,197	2,3,0	250	149
3724	263,381,324	29,19,41	240,207,210	30,44,27	250	149
3725	244,348,321	500,589,622	187,172,196	405,384,463	298	149
3726	244,348,321	29,19,41	187,172,197	30,44,27	298	149
3727	65530,69618,84957	0,0,1	83508,72733,80940	0,0,0	298	149
3728	86005,92231,108026	0,0,0	104047,88355,97270	3,1,0	296	149
3729	4648,5468,5701	13,9,16	3825,3325,3610	2,0,7	298	149
3730	69,80,149	0,0,2	73,106,65	0,0,0	298	149
3731	166,151,223	0,5,7	180,181,248	4,2,0	295	149
3732	93,121,133	2,0,0	133,105,141	0,0,0	188	149
3733	307,309,374	1,8,1	364,288,444	0,0,0	259	149
3734	852,904,1105	4,2,4	864,738,925	1,2,0	298	149
3735	52,52,32	461,430,492	56,38,71	415,359,432	259	149
3736	621,713,796	0,3,3	651,601,667	0,0,0	249	149
3737	1683,1599,1896	0,0,0	1315,1300,1412	0,1,0	253	149
3738	23,22,8	0,3,0	15,34,12	0,1,0	215	149
3739	9,8,0	3,9,9	4,5,9	9,4,5	298	149
3740	10,17,0	15,14,4	9,5,10	12,28,11	298	149
3741	63,49,24	1,9,8	28,55,70	10,6,23	298	149
3742	15,38,36	1,0,0	26,34,61	0,0,0	254	149
3744	209,236,186	0,0,1	189,144,152	0,0,0	298	149
3745	169,186,199	1,9,9	192,165,186	1,1,4	277	149
3746	105,138,97	0,0,0	139,209,189	0,0,1	298	149
3749	363,377,449	0,3,3	245,190,290	0,0,0	298	149
3750	475,485,542	0,0,2	307,267,352	2,0,0	298	149
3751	25,37,33	1,0,0	12,49,23	0,0,0	248	149
3765	353,411,333	1,0,5	301,298,336	1,2,0	179	149
3766	4,5,10	301,354,275	6,2,5	249,216,260	203	149
3767	1,0,5	0,0,0	2,2,0	0,0,2	256	149
3768	456,621,510	0,0,0	464,498,575	0,0,1	256	149
3769	713,969,821	0,0,0	833,884,1096	1,0,0	294	149
3770	450,549,495	0,0,0	483,533,654	1,0,0	285	149
3771	1069,1051,919	1,0,0	723,691,757	0,0,0	250	149
3772	54,73,82	1,0,0	58,33,36	0,0,0	181	149
3775	448,575,469	5,20,17	400,349,430	9,7,21	257	149
3776	145,207,207	0,1,1	124,89,94	0,0,0	257	149
3777	290,370,383	5,20,17	226,208,200	9,7,21	225	149
3778	135,183,174	0,1,1	106,61,84	0,0,0	225	149
3779	486,673,676	2,0,0	504,456,397	0,0,0	298	149
3780	223,315,384	10,17,2	245,225,201	0,2,1	167	149
3783	7,2,0	0,0,0	2,9,8	0,2,3	298	149
3784	0,4,0	0,0,0	0,0,0	3,0,0	253	149
3785	75,69,106	11,22,20	82,60,83	2,2,2	298	149
3787	105,158,105	0,0,0	81,83,101	1,0,0	298	149
3789	462,685,638	0,6,3	413,363,407	2,4,5	298	149
3790	308,464,366	84,123,137	240,217,241	104,62,101	220	149
3791	135,152,220	3,4,4	122,92,111	0,0,0	278	149
3792	2714,2983,3157	2,0,2	2409,2322,2471	0,0,0	182	149
3793	1446,1774,1865	2,0,0	1461,1385,1415	0,0,0	224	149
3794	2255,2777,2768	5,3,0	1880,1660,1952	2,0,0	196	149
3795	2,0,0	1824,2303,2274	1,7,3	1597,1412,1647	298	149
3796	1299,1583,1590	22,43,45	1295,1081,1169	52,31,45	298	149
3797	614,854,827	3,2,1	633,528,559	1,9,0	298	149
3798	679,939,983	3,2,1	942,803,861	1,9,0	298	149
3799	1342,1630,1701	0,5,0	1552,1325,1426	0,0,0	298	149
3800	43871,49132,56944	0,0,1	56967,48860,56768	0,0,0	260	149
3801	42657,45939,51970	5,2,6	51194,44222,50564	1,3,8	258	149
3802	1,1,10	1,0,0	2,3,5	0,3,0	232	149
3803	144,283,271	2,0,1	163,139,171	0,0,0	298	149
3804	246,234,306	0,0,6	195,148,174	1,0,0	298	149
3805	704,792,910	37,52,41	832,781,867	36,37,50	260	149
3806	1031,1185,1264	1,3,8	1122,1066,1150	3,6,11	252	149
3807	444,452,479	0,1,0	429,397,441	0,0,0	252	149
3808	451,653,654	0,1,0	576,537,611	0,0,0	297	149
3809	1037,1385,1430	0,2,0	1266,1200,1310	0,0,1	297	149
3810	129,210,164	70,115,103	145,89,131	78,75,100	298	149
3811	678,685,943	0,0,0	632,642,748	0,2,0	282	149
3812	430,548,582	0,0,0	511,470,521	3,0,0	238	149
3816	10494,12669,13115	4,0,0	8134,7932,8239	0,0,0	277	149
3817	2620,3234,3430	0,0,5	2633,2217,2425	1,0,0	242	149
3818	5239,6445,7446	0,2,0	4621,4519,4713	0,0,0	281	149
3819	5764,6891,7427	0,0,8	5147,4770,5185	0,0,0	259	149
3820	93,128,127	0,0,5	107,76,114	0,0,0	298	149
3821	42,51,53	6,0,2	49,31,38	0,0,0	262	149
3822	0,1,5	16,22,10	0,0,0	16,11,15	262	149
3823	25,38,42	0,0,2	31,27,44	0,2,5	262	149
3824	28,16,29	16,22,10	7,16,18	16,11,15	250	149
3825	43,62,71	0,1,0	49,42,41	0,0,0	250	149
3826	96,80,124	1,1,0	112,101,89	6,3,0	227	149
3827	37,24,31	23,16,28	38,36,34	13,16,19	227	149
3828	60,36,53	23,16,28	47,51,43	13,16,19	238	149
3829	118,91,146	0,0,0	115,114,100	0,1,0	238	149
3830	177,149,181	2,0,0	88,104,120	0,0,0	298	149
3831	0,4,0	9,15,6	0,0,0	1,2,5	220	149
3833	1990,2518,2594	2,0,0	2272,2155,2290	0,0,0	298	149
3834	758,985,1017	7,5,11	915,757,843	0,0,0	248	149
3835	1886,2519,2442	8,3,1	2187,1884,2105	0,0,0	298	149
3836	3212,4036,4185	10,6,7	3122,2776,3015	2,8,0	280	149
3837	2738,3185,3848	1,9,3	2948,2759,2750	0,0,0	298	149
3838	2455,3168,3429	2,1,3	2446,1920,2365	0,0,0	298	149
3839	2097,2621,2884	3,0,0	2047,1586,1907	0,0,0	292	149
3840	1161,1467,1498	2,0,0	1088,864,1044	0,0,0	292	149
3842	1869,2250,2541	5,1,0	1848,1502,1744	0,0,0	229	149
3843	391,524,574	1,0,0	403,321,380	0,0,0	229	149
3844	1202,1426,1629	1,0,0	1146,1006,1131	0,0,0	298	149
3845	2683,3162,3597	0,5,4	2590,2190,2491	0,0,0	298	149
3846	8347,9826,10241	5,0,7	6727,6471,7065	0,0,1	298	149
3847	8816,10298,10531	0,1,1	7048,6464,7111	0,0,0	298	149
3848	3724,4130,4432	0,6,1	3057,2927,3138	0,0,0	270	149
3849	5408,6118,6450	0,1,5	4885,4809,5099	0,0,0	270	149
3850	1993,2213,2998	117,140,166	2514,2411,2560	138,140,106	203	149
3851	2077,2577,3044	0,2,0	2373,2334,2489	0,0,0	279	149
3852	1132,1277,1602	0,0,0	1373,1294,1397	1,0,0	227	149
3853	754,967,1098	8,6,0	636,723,749	0,2,1	227	149
3854	426,491,615	8,6,0	663,575,595	0,2,1	257	149
3855	1082,1221,1559	278,422,441	1581,1337,1453	183,196,210	257	149
3856	2132,2573,2893	0,5,0	2558,2578,2799	0,0,0	203	149
