"gene_id_clean","gene_symbol","log2FoldChange","padj"
"ENSMUSG00000028274","Rngtt",-0.252539464680386,4.36759220003282e-05
"ENSMUSG00000040524","Zfp609",0.246621495012493,4.36969427782886e-05
"ENSMUSG00000061186","Sfmbt2",-0.238992043520524,4.3855730539745e-05
"ENSMUSG00000037416","Dmxl1",-0.444489532571939,4.4164463124622e-05
"ENSMUSG00000021224","Numb",-0.308557418464225,4.44957092124907e-05
"ENSMUSG00000120042","ENSMUSG00000120042",-0.804042427442245,4.45452368533123e-05
"ENSMUSG00000120120","ENSMUSG00000120120",-1.27148116210892,4.49874929277348e-05
"ENSMUSG00000058355","Abce1",-0.2989459940955,4.50558899851878e-05
"ENSMUSG00000023452","Pisd",0.314373638732345,4.53333702851219e-05
"ENSMUSG00000029833","Trim24",-0.255553745542541,4.54959183571168e-05
"ENSMUSG00000026504","Sdccag8",-0.308178696941858,4.58521230883558e-05
"ENSMUSG00000027472","Pdrg1",0.290471236976636,4.59704495835712e-05
"ENSMUSG00000000731","Aire",-1.00279491272784,4.59704495835712e-05
"ENSMUSG00000001750","Tcirg1",-0.304208559697965,4.60125588127905e-05
"ENSMUSG00000015023","Ddx19a",0.281572090367904,4.61035504735773e-05
"ENSMUSG00000049106","Dcaf5",0.318622669405774,4.61035504735773e-05
"ENSMUSG00000074211","Sdhaf1",0.37684676669224,4.61841373658352e-05
"ENSMUSG00000027185","Nat10",0.252167711851717,4.63691810495253e-05
"ENSMUSG00000031790","Mmp15",0.470364599531151,4.65894532528176e-05
"ENSMUSG00000073664","Nbeal1",-0.824786747654531,4.66936835825877e-05
"ENSMUSG00000022210","Dhrs4",0.364174692902376,4.69284796322919e-05
"ENSMUSG00000036327","Qsox2",0.255067806746461,4.70602121479925e-05
"ENSMUSG00000039219","Arid4b",-0.770263280629552,4.72913294967335e-05
"ENSMUSG00000059842","Zfp341",-0.619321999102546,4.73031256094015e-05
"ENSMUSG00000029650","Slc46a3",0.578220398449039,4.73882022409678e-05
"ENSMUSG00000059273","Zc3h4",0.282807631677592,4.75717418917902e-05
"ENSMUSG00000022452","Smdt1",0.271923591558906,4.7613797779155e-05
"ENSMUSG00000003623","Crot",-0.297389367599797,4.78499747636812e-05
"ENSMUSG00000015579","Nkx2-5",0.322327588168783,4.78906432614775e-05
"ENSMUSG00000008393","Carhsp1",0.239086258776963,4.79875223862718e-05
"ENSMUSG00000090626","Tex9",-0.553186501616884,4.80636255591446e-05
"ENSMUSG00000023967","Mrps18a",0.285530322801384,4.80638364300399e-05
"ENSMUSG00000042390","Gatad2b",-0.233006816997681,4.80947523575459e-05
"ENSMUSG00000057506","Bloc1s2",0.36479711953302,4.81554946754994e-05
"ENSMUSG00000028992","Nmnat1",-0.437451975084061,4.83421206573725e-05
"ENSMUSG00000033268","Duox1",0.875553883463666,4.84788227376637e-05
"ENSMUSG00000064329","Scn1a",-0.662603308038514,4.86775116075886e-05
"ENSMUSG00000027132","Katnbl1",-0.271121382101659,4.88783200824211e-05
"ENSMUSG00000020196","Cabin1",0.220692392407675,4.90650655898539e-05
"ENSMUSG00000060802","B2m",-0.321795491520967,4.91229008120705e-05
"ENSMUSG00000031174","Rpgr",-0.432947476071489,4.94988031117331e-05
"ENSMUSG00000021713","Ppwd1",-0.472482363441497,4.96150094015845e-05
"ENSMUSG00000090231","Cfb",0.74374429822509,4.9716231941686e-05
"ENSMUSG00000026516","Nvl",0.2132528698446,5.01832637661147e-05
"ENSMUSG00000048445","Ccdc57",0.389776970122082,5.04147198047178e-05
"ENSMUSG00000032733","Snx33",0.413593258598079,5.04957023072418e-05
"ENSMUSG00000070720","Tmem200b",0.504740784182646,5.05142560192872e-05
"ENSMUSG00000032291","Crabp1",0.314154110082953,5.06622095385003e-05
"ENSMUSG00000019846","Lama4",0.258543353664093,5.12875816870396e-05
"ENSMUSG00000028278","Rragd",-0.226436118222061,5.15191362298826e-05
"ENSMUSG00000000399","Ndufa9",0.24704218495849,5.18605092763833e-05
"ENSMUSG00000052423","B4galt3",0.269193663626022,5.19422804963632e-05
"ENSMUSG00000045777","Ifitm10",0.483064927245478,5.20080577016269e-05
"ENSMUSG00000028556","Dock7",-0.263653199167846,5.20811453931881e-05
"ENSMUSG00000020739","Nup85",0.311161437570237,5.24339981041057e-05
"ENSMUSG00000025742","Prps2",-0.326950765125873,5.30271320079736e-05
"ENSMUSG00000027552","E2f5",-0.277813590752472,5.30988622437436e-05
"ENSMUSG00000024276","Zfp397",-0.358838811818532,5.31635988056673e-05
"ENSMUSG00000020440","Arf5",0.256698159370307,5.32000994296917e-05
"ENSMUSG00000029186","Pi4k2b",-0.247669332899041,5.32075745976948e-05
"ENSMUSG00000115699","Gm6961",-0.392797646496476,5.34772711471171e-05
"ENSMUSG00000075595","Zfp652",-0.223520455987347,5.34813865093413e-05
"ENSMUSG00000040236","Trappc5",0.250716905434542,5.38874162176948e-05
"ENSMUSG00000103726","ENSMUSG00000103726",0.408173396162429,5.39140206353462e-05
"ENSMUSG00000025086","Trub1",-0.479342274979657,5.44151935146869e-05
"ENSMUSG00000031568","Rwdd4a",0.268319959232214,5.46355518688156e-05
"ENSMUSG00000024914","Drap1",0.329220780266903,5.47052935590453e-05
"ENSMUSG00000040035","Disp2",-0.226671292862067,5.49730615072716e-05
"ENSMUSG00000058799","Nap1l1",-0.196045238534893,5.50417023649516e-05
"ENSMUSG00000031016","Wee1",0.315681012204005,5.50816254036749e-05
"ENSMUSG00000028884","Rpa2",0.373123867074737,5.52426873945715e-05
"ENSMUSG00000017734","Dbndd2",0.308632453848481,5.55161536928881e-05
"ENSMUSG00000111793","ENSMUSG00000111793",-0.562481816069297,5.56382396559994e-05
"ENSMUSG00000005078","Jkamp",-0.258669286206217,5.56449777964931e-05
"ENSMUSG00000024780","Cdc37l1",-0.247220557889248,5.5703055300817e-05
"ENSMUSG00000022610","Mapk12",-0.238256910807053,5.57095067370025e-05
"ENSMUSG00000028911","Srsf4",0.255034479654802,5.59241828251666e-05
"ENSMUSG00000049401","Ogfr",0.292335786144297,5.62755156008195e-05
"ENSMUSG00000091636","Akain1",0.425053397423771,5.68634750244181e-05
"ENSMUSG00000010911","Apip",0.300558408324289,5.75337511983944e-05
"ENSMUSG00000025348","Itga7",0.364340485311773,5.75337511983944e-05
"ENSMUSG00000096917","2500002B13Rik",-0.537882164842394,5.77277497272201e-05
"ENSMUSG00000074052","ENSMUSG00000074052",0.562073072406276,5.77540141366862e-05
"ENSMUSG00000086401","Gm15559",0.79621316538423,5.78280518049025e-05
"ENSMUSG00000111947","ENSMUSG00000111947",0.732519834915584,5.86987236018905e-05
"ENSMUSG00000030530","Furin",-0.284060347318704,5.87297984298494e-05
"ENSMUSG00000023909","Paqr4",0.348329980385772,5.88851687285863e-05
"ENSMUSG00000064368","ND6",-0.38319764025879,5.90596338722106e-05
"ENSMUSG00000029778","Adcyap1r1",-0.282351942983288,5.90911795176951e-05
"ENSMUSG00000030127","Cops7a",0.234772619614371,5.91354566225781e-05
"ENSMUSG00000020386","Sar1b",-0.273053063904425,5.91406708092231e-05
"ENSMUSG00000034471","Caskin2",0.375315268320159,5.99304154746748e-05
"ENSMUSG00000032737","Inppl1",-0.260585636822716,6.00878074305085e-05
"ENSMUSG00000078700","D030028A08Rik",0.456022229521458,6.01652354621504e-05
"ENSMUSG00000020949","Fkbp3",-0.328559870743834,6.02936906292028e-05
"ENSMUSG00000021520","Uqcrb",-0.380017635654522,6.09323510834883e-05
"ENSMUSG00000031059","Ndufb11",0.215804355378233,6.13269370633192e-05
"ENSMUSG00000055839","Elob",0.304051046555256,6.15133972806822e-05
"ENSMUSG00000030342","Cd9",-0.324005174172839,6.15496590906258e-05
"ENSMUSG00000104693","ENSMUSG00000104693",-0.886382948908099,6.21200144115894e-05
"ENSMUSG00000049387","Cox7b2",-0.412221547065249,6.21200144115894e-05
"ENSMUSG00000026709","Dars2",0.316149220752255,6.25167761002198e-05
"ENSMUSG00000032551","1110059G10Rik",-0.370477371611474,6.25167761002198e-05
"ENSMUSG00000051786","Tubgcp6",0.267925139827469,6.30243230282035e-05
"ENSMUSG00000022961","Son",-0.214950439016113,6.30243230282035e-05
"ENSMUSG00000111143","ENSMUSG00000111143",-1.24569879741943,6.31139078872264e-05
"ENSMUSG00000052539","Magi3",-0.255169998325631,6.31925884139343e-05
"ENSMUSG00000032816","Igdcc4",-0.243540450549093,6.33867653505993e-05
"ENSMUSG00000018974","Sart3",0.252885787133228,6.37509144006083e-05
"ENSMUSG00000019802","Sec63",-0.208197330303691,6.39569397055136e-05
"ENSMUSG00000051652","Lrrc3",0.331960695872862,6.42980314972922e-05
"ENSMUSG00000023118","Sympk",0.266962147230902,6.47253454530973e-05
"ENSMUSG00000058586","Serhl",-0.518571455535967,6.4785675380995e-05
"ENSMUSG00000030407","Qpctl",0.455675244670555,6.48350107387083e-05
"ENSMUSG00000075592","Nynrin",-0.306854800259376,6.48350107387083e-05
"ENSMUSG00000040720","Virma",-0.278971791115654,6.48818436752758e-05
"ENSMUSG00000048655","Ccdc169",1.91437778905599,6.55805319418568e-05
"ENSMUSG00000032087","Dscaml1",-0.273827761610725,6.56361006411758e-05
"ENSMUSG00000024862","Klc2",0.282133704562156,6.56608150255486e-05
"ENSMUSG00000034880","Mrpl34",0.306480060251942,6.67031736135183e-05
"ENSMUSG00000006784","Odad4",-0.496335302968073,6.71196737540825e-05
"ENSMUSG00000030557","Mef2a",-0.219560897458544,6.72031592632279e-05
"ENSMUSG00000032870","Smap2",0.281172209116335,6.78092126048882e-05
"ENSMUSG00000109179","Wdr97",-0.645738646434212,6.78092126048882e-05
"ENSMUSG00000030403","Vasp",0.259113315492747,6.82759423769714e-05
"ENSMUSG00000035949","Fbxw2",0.225254273225962,6.83425071428853e-05
"ENSMUSG00000029729","Zkscan1",-0.280219051399137,6.83455172979206e-05
"ENSMUSG00000084999","ENSMUSG00000084999",-0.960910333411285,6.880208285541e-05
"ENSMUSG00000032802","Srxn1",0.309823345072992,6.89918733784776e-05
"ENSMUSG00000031666","Rbl2",-0.276282948590463,6.89918733784776e-05
"ENSMUSG00000032557","Uba5",-0.27169532311202,6.90626088132363e-05
"ENSMUSG00000114306","ENSMUSG00000114306",-1.27585618117476,6.93053100633146e-05
"ENSMUSG00000087259","2610035D17Rik",0.569860156286355,6.93242137503693e-05
"ENSMUSG00000064289","Tank",-0.449395389894173,6.95462462172481e-05
"ENSMUSG00000020687","Cdc27",-0.276173580151807,6.97296623532572e-05
"ENSMUSG00000026918","Brd3",0.237492881915471,6.97340453970765e-05
"ENSMUSG00000050035","Fhl4",0.965293384836864,6.97734525560269e-05
"ENSMUSG00000074064","Mlycd",0.305626194667606,6.98206690547656e-05
"ENSMUSG00000035572","Dcaf10",0.290516346359238,7.01679827560593e-05
"ENSMUSG00000038502","Ptov1",-0.212606740833332,7.0282720665949e-05
"ENSMUSG00000054452","Tle5",0.257049853641726,7.05713398325585e-05
"ENSMUSG00000021930","Spryd7",-0.244424645489995,7.07157545039259e-05
"ENSMUSG00000027618","Nfs1",-0.26541354832679,7.09099012037896e-05
"ENSMUSG00000031198","Fundc2",-0.35450161599181,7.10380546756358e-05
"ENSMUSG00000042275","Pelo",0.300186520069879,7.11534876026505e-05
"ENSMUSG00000028797","Tmem234",0.243443251952786,7.1262070715633e-05
"ENSMUSG00000024112","Cacna1h",-0.338447033349278,7.1262070715633e-05
"ENSMUSG00000109432","ENSMUSG00000109432",-1.99207200764179,7.1298171200147e-05
"ENSMUSG00000043556","Fbxl7",0.334614142077502,7.21009221085248e-05
"ENSMUSG00000035172","Plekhh3",0.256686248158256,7.23232175998405e-05
"ENSMUSG00000060098","Prmt7",0.298068601422261,7.28202591771004e-05
"ENSMUSG00000085687","ENSMUSG00000085687",-0.726346603530399,7.28721034253804e-05
"ENSMUSG00000086421","ENSMUSG00000086421",-0.706339538670973,7.32269861693332e-05
"ENSMUSG00000063018","ENSMUSG00000063018",0.41958020888464,7.33634247722234e-05
"ENSMUSG00000022234","Cct5",-0.228749307557452,7.36807181489712e-05
"ENSMUSG00000030816","Rnf40",0.28018697011284,7.38677876959558e-05
"ENSMUSG00000021072","Tmx1",-0.264019224808439,7.41201704022883e-05
"ENSMUSG00000024758","Rtn3",-0.221547685988629,7.41201704022883e-05
"ENSMUSG00000037725","Ckap2",-0.257720960663453,7.42802592663097e-05
"ENSMUSG00000032501","Trib1",0.329789959054244,7.42802592663097e-05
"ENSMUSG00000022802","Lmln",0.578180364204855,7.44725191987761e-05
"ENSMUSG00000047766","Lrrc49",-0.294354325836051,7.47180757696134e-05
"ENSMUSG00000025786","Zdhhc3",0.244514319451351,7.54971076297771e-05
"ENSMUSG00000046404","Yod1",-0.38233844188065,7.58689995186605e-05
"ENSMUSG00000001376","Vps50",-0.361710614997,7.61376516647838e-05
"ENSMUSG00000054619","Tmt1a",-0.328040823587908,7.63017728383044e-05
"ENSMUSG00000027995","Tlr2",0.55269884874263,7.6966242073984e-05
"ENSMUSG00000078765","U2af1l4",0.417802407113251,7.74691504493933e-05
"ENSMUSG00000061650","Med9",0.22728116511716,7.84431134666263e-05
"ENSMUSG00000020952","Scfd1",-0.456016193360453,7.84953289057707e-05
"ENSMUSG00000023944","Hsp90ab1",-0.295051084663467,7.89280151694132e-05
"ENSMUSG00000010609","Psen2",0.342888629742668,7.90375962432435e-05
"ENSMUSG00000097694","G730013B05Rik",-0.394529349202034,7.91449217903334e-05
"ENSMUSG00000042682","Selenok",-0.28769769829162,7.92268163975749e-05
"ENSMUSG00000030869","Ndufab1",0.263624496351112,7.92680540984206e-05
"ENSMUSG00000010110","Stx5a",-0.286797334168984,7.95365847200816e-05
"ENSMUSG00000019854","Reps1",0.271189459999289,8.07114431902105e-05
"ENSMUSG00000109394","A230057D06Rik",-1.03001760513128,8.0760800492268e-05
"ENSMUSG00000041966","Dcaf17",-0.247198699915396,8.1120913243558e-05
"ENSMUSG00000024999","Noc3l",0.231505602868938,8.1120913243558e-05
"ENSMUSG00000033075","Senp1",0.242309796494996,8.13975876980252e-05
"ENSMUSG00000041891","Lman1",-0.211481284873685,8.16698766278328e-05
"ENSMUSG00000021518","Ptdss1",0.238428115879764,8.18054280923616e-05
"ENSMUSG00000035011","Zbtb7a",0.26179563793426,8.18366684502552e-05
"ENSMUSG00000021102","Glrx5",0.331548001150055,8.19777885822628e-05
"ENSMUSG00000030605","Mfge8",-0.498211423973492,8.20597240855893e-05
"ENSMUSG00000024513","Mbd2",0.26560732256925,8.22996719024711e-05
"ENSMUSG00000000374","Trappc10",0.289110564486313,8.25569359874601e-05
"ENSMUSG00000063632","Sox11",-0.226476105544066,8.32405776205124e-05
"ENSMUSG00000109901","Chmp1b",-0.531231301102284,8.36230790477841e-05
"ENSMUSG00000072946","Ptgr2",-0.2677007221473,8.38658633100269e-05
"ENSMUSG00000017376","Nlk",-0.215812426831994,8.4705377498398e-05
"ENSMUSG00000063415","Cyp26b1",0.425622252855156,8.47939670382002e-05
"ENSMUSG00000033434","Gtpbp6",0.340973465445309,8.48262208211342e-05
"ENSMUSG00000021270","Hsp90aa1",-0.816764939506093,8.5611757532266e-05
"ENSMUSG00000041870","Ankrd13a",0.252616801985917,8.59917744771326e-05
"ENSMUSG00000032850","Rnft2",-0.430741643083112,8.6314802540287e-05
"ENSMUSG00000022602","Arc",0.361032103296139,8.65461704990138e-05
"ENSMUSG00000029179","Zcchc4",-0.286976710276411,8.71919778094648e-05
"ENSMUSG00000018849","Wwc1",0.23591731131382,8.79143255685232e-05
"ENSMUSG00000006526","Stimate",0.347202600467572,8.79401862188284e-05
"ENSMUSG00000039294","Cybc1",-0.241521663336437,8.81272014158559e-05
"ENSMUSG00000021830","Txndc16",-0.345538313410736,8.84043556576426e-05
"ENSMUSG00000013089","Etv5",0.24966133561789,8.87010876299657e-05
"ENSMUSG00000089762","Ier5l",0.353068854854873,8.88529909871805e-05
"ENSMUSG00000036632","Alg5",0.294813363420876,8.89056961022695e-05
"ENSMUSG00000001054","Rmnd5b",0.292885494803611,8.9001003042634e-05
"ENSMUSG00000085419","ENSMUSG00000085419",-0.53662407697275,8.93450614821395e-05
"ENSMUSG00000021728","Emb",-0.204924997584452,8.94428513497264e-05
"ENSMUSG00000031608","Galnt7",-0.238081435615541,8.98246400629945e-05
"ENSMUSG00000000776","Polr3d",0.288498346686913,8.98246400629945e-05
"ENSMUSG00000066278","Vps37b",0.351078581192428,9.01599995724295e-05
"ENSMUSG00000027173","Depdc7",0.476062523105572,9.02173028252236e-05
"ENSMUSG00000042502","Cd2bp2",0.250093066779632,9.0538229196762e-05
"ENSMUSG00000024045","Akap8",-0.238363690082907,9.08490913390179e-05
"ENSMUSG00000026174","Cnot9",0.308105951230457,9.0977610536537e-05
"ENSMUSG00000028081","Rps3a1",-0.285313404314008,9.12925872042366e-05
"ENSMUSG00000030446","Zfp273",-0.776406945361479,9.12925872042366e-05
"ENSMUSG00000029062","Cdk11b",0.265133180900468,9.1439088205797e-05
"ENSMUSG00000079637","Rhox2c",0.284638049201883,9.15681014335695e-05
"ENSMUSG00000045333","Zfp423",0.335814163429823,9.16097043971281e-05
"ENSMUSG00000049225","Pdp1",-0.284333558631175,9.17685164236428e-05
"ENSMUSG00000070544","Top1",-0.253458706437529,9.17929818920175e-05
"ENSMUSG00000022269","Marchf11",0.283907179735611,9.2333275857976e-05
"ENSMUSG00000051041","Olfml1",-1.28534174126554,9.2399211479265e-05
"ENSMUSG00000038544","Inip",0.30126107996145,9.40310458636695e-05
"ENSMUSG00000028191","Bcl10",0.282597137375048,9.41577746233973e-05
"ENSMUSG00000053390","Zfp952",-0.320355082551153,9.42933557472565e-05
"ENSMUSG00000044968","Napepld",-0.343548052124568,9.46224634635568e-05
"ENSMUSG00000031967","Afg3l1",0.233298147546607,9.47438831880226e-05
"ENSMUSG00000036992","Nxt1",0.305975053821625,9.48266533348285e-05
"ENSMUSG00000002728","Naa20",0.266860528297601,9.50989454624777e-05
"ENSMUSG00000021810","Ecd",0.278365436118176,9.60424734508176e-05
"ENSMUSG00000020541","Tom1l1",-0.228711621711881,9.6089832816825e-05
"ENSMUSG00000034906","Ncaph",0.249185327864853,9.61280220344262e-05
"ENSMUSG00000085873","Ttc39aos1",-0.401526176282639,9.64561929640594e-05
"ENSMUSG00000058444","Map2k5",0.353316880375745,9.65011001397833e-05
"ENSMUSG00000026411","Tmem9",0.242953258437303,9.69055341505572e-05
"ENSMUSG00000035151","Elmod2",-0.326218421064957,9.71694833396729e-05
"ENSMUSG00000068246","Apol9b",0.609068535189962,9.76647424007916e-05
"ENSMUSG00000030062","Rpn1",0.260174764420148,9.77017624946073e-05
"ENSMUSG00000024620","Pdgfrb",0.495063470082431,9.80644424184161e-05
"ENSMUSG00000020124","Usp15",-0.267931307600065,9.80940310527025e-05
"ENSMUSG00000047250","Ptgs1",-0.322269686373995,9.8467633717985e-05
"ENSMUSG00000040865","Ino80d",-0.255478675823964,9.85085802061985e-05
"ENSMUSG00000007030","Vwa7",-0.573611578891233,9.90421758289347e-05
"ENSMUSG00000026585","Kifap3",-0.231200410783663,9.91212079166822e-05
"ENSMUSG00000029238","Clock",-0.296645563116,0.000100242627386268
"ENSMUSG00000021238","Aldh6a1",-0.445353794228107,0.000100261087303171
"ENSMUSG00000063108","Zfp26",-0.270410030021441,0.000100309513270509
"ENSMUSG00000038611","Phrf1",0.319153149548112,0.000100327145734111
"ENSMUSG00000030654","Arl6ip1",-0.26525592603329,0.000100395975690212
"ENSMUSG00000025049","Taf5",0.306169675899603,0.000101269864857816
"ENSMUSG00000032606","Nicn1",-0.283475954337943,0.000102054912622281
"ENSMUSG00000028522","Mier1",-0.330450705229925,0.000102150487094705
"ENSMUSG00000031954","Cfdp1",-0.299136878941349,0.000102456389115181
"ENSMUSG00000048965","Mrgpre",-0.556015860630442,0.000103159558689461
"ENSMUSG00000034773","Hrob",0.339418357449528,0.000103453816618018
"ENSMUSG00000039959","Hip1",0.235565646410858,0.000103567502090191
"ENSMUSG00000038181","Chpf2",-0.315603411042214,0.00010368279083264
"ENSMUSG00000046410","Kcnk6",-0.812395957275158,0.000104081613432404
"ENSMUSG00000055319","Sec23ip",-0.312375628607271,0.00010417693971233
"ENSMUSG00000027387","Zc3h8",0.380094226945231,0.000104209600682486
"ENSMUSG00000074358","Ccdc61",-0.315791582153928,0.000104591930885159
"ENSMUSG00000002324","Rec8",-0.243411453726553,0.00010519189061464
"ENSMUSG00000029503","P2rx2",1.76351259171944,0.000105268311512196
"ENSMUSG00000074519","Zfp971",-0.648429249424773,0.000105306748317057
"ENSMUSG00000043065","Spice1",-0.362539112786023,0.000105830858161478
"ENSMUSG00000019054","Fis1",0.247344648533976,0.000106401518207822
"ENSMUSG00000000278","Scpep1",0.305488333773574,0.000106672002246752
"ENSMUSG00000038365","Fbxo25",-0.250478435288798,0.000106696340682689
"ENSMUSG00000042810","Krba1",-0.222443653245555,0.000106951655016861
"ENSMUSG00000019214","Chtf18",0.322855553903905,0.000108230195996278
"ENSMUSG00000021598","Med10",0.250255250785854,0.000108305833957536
"ENSMUSG00000044022","Pcdhb21",-0.585266812032097,0.000109067125521468
"ENSMUSG00000100816","Gm28321",-0.587979682249541,0.000109689668270097
"ENSMUSG00000092500","ENSMUSG00000092500",-1.74200875159415,0.000109689668270097
"ENSMUSG00000002985","Apoe",0.42670403045636,0.000109995692935038
"ENSMUSG00000069227","Gprin1",0.241271532247466,0.0001104617825028
"ENSMUSG00000020358","Hnrnpab",0.308509973912466,0.000110588890199265
"ENSMUSG00000030678","Maz",0.227887663859227,0.000110702183357342
"ENSMUSG00000048486","Fitm2",0.330281624556136,0.000110919415808102
"ENSMUSG00000001380","Hars1",0.281012375015502,0.00011111159852643
"ENSMUSG00000051113","Garin5a",0.492690829546361,0.000111246497696033
"ENSMUSG00000078566","Bnip3",-0.447522496698836,0.000111462433886551
"ENSMUSG00000021218","Gdi2",-0.236232795954862,0.00011166743950695
"ENSMUSG00000022811","Zfp148",-0.208576472473165,0.000112020057932014
"ENSMUSG00000025178","Pi4k2a",0.278392489016988,0.000112070479639806
"ENSMUSG00000026201","Stk16",0.273798464561752,0.000112401325187799
"ENSMUSG00000072893","4933439C10Rik",-0.412175611625903,0.000112707999824713
"ENSMUSG00000067768","Xlr4b",-0.494470326751791,0.00011346665255716
"ENSMUSG00000020109","Dnajb12",0.248035845784228,0.000113858934569192
"ENSMUSG00000024524","Gnal",-1.52765751833565,0.000114915554013461
"ENSMUSG00000022538","Lsg1",0.236054075658863,0.000114917538640773
"ENSMUSG00000024785","Rcl1",0.283948248776803,0.000115628534932424
"ENSMUSG00000029513","Prkab1",0.25637930987424,0.000116363427978523
"ENSMUSG00000029466","Anapc7",0.25088298266279,0.000116363427978523
"ENSMUSG00000026510","Trp53bp2",0.250537355929541,0.000116673210676957
"ENSMUSG00000049038","Mterf2",-0.744621431923254,0.00011674908263303
"ENSMUSG00000033126","Ybey",0.607161594074243,0.000117072361041182
"ENSMUSG00000025351","Cd63",0.23899610571099,0.000117072361041182
"ENSMUSG00000047067","Dusp28",0.515768696057913,0.000117362546962629
"ENSMUSG00000056708","Ier5",0.259209125044243,0.00011752819374471
"ENSMUSG00000027357","Crls1",0.334724727629849,0.000117863114439485
"ENSMUSG00000017176","Nt5c3b",0.253695680677739,0.000117863114439485
"ENSMUSG00000023156","Rpp14",0.301900607317066,0.000118536169850883
"ENSMUSG00000028670","Lypla2",0.2233601113189,0.000118626548364654
"ENSMUSG00000097772","5430416N02Rik",0.744527232202154,0.000118635903236429
"ENSMUSG00000025583","Rptor",0.2021572366852,0.000118704292236483
"ENSMUSG00000026956","Uap1l1",-0.340148559675357,0.000118969512044113
"ENSMUSG00000025474","Tubgcp2",0.240430389835853,0.000119151957763763
"ENSMUSG00000033400","Agl",-0.260686264456698,0.000119675182751743
"ENSMUSG00000028086","Fbxw7",-0.248231059195507,0.000119818042402698
"ENSMUSG00000003070","Efna2",0.445676615494126,0.000119930962433294
"ENSMUSG00000038914","Dido1",0.237705519155592,0.000120081191243948
"ENSMUSG00000001998","Ap4e1",-0.304878122009109,0.000120860809670801
"ENSMUSG00000034684","Sema3f",-0.314166344298882,0.000121252825343425
"ENSMUSG00000015994","Fnta",0.2359543972749,0.000121517665827225
"ENSMUSG00000049916","2610318N02Rik",0.249750228083979,0.000121533157700584
"ENSMUSG00000031787","Katnb1",0.278284632037188,0.000121786294066077
"ENSMUSG00000027641","Rbl1",-0.228727771875941,0.000121802529186481
"ENSMUSG00000010796","Asz1",-0.340970288357725,0.000121987749289409
"ENSMUSG00000042834","Nrep",-0.361349786313711,0.000122274428348211
"ENSMUSG00000001910","Nacc1",0.254242807302921,0.000122382465878332
"ENSMUSG00000066406","Akap13",-0.265658962628797,0.000122391343813583
"ENSMUSG00000021254","Gpatch2l",0.295596159045016,0.00012269991385086
"ENSMUSG00000073616","Cops9",0.42765516025244,0.000122943951962141
"ENSMUSG00000036989","Trim3",-0.203106221747883,0.000123977807152977
"ENSMUSG00000022370","Mrpl13",0.27014241084229,0.000125115500320354
"ENSMUSG00000087445","ENSMUSG00000087445",-1.01804388822831,0.000125325218398064
"ENSMUSG00000048217","Nags",0.89573051751813,0.000125573963759818
"ENSMUSG00000017404","Rpl19",0.201324528870245,0.000125605690282026
"ENSMUSG00000073680","Tmem88b",-0.824713726046974,0.000126958772127005
"ENSMUSG00000046519","Golph3l",-0.287090188729613,0.000127156347996009
"ENSMUSG00000042073","Abhd14b",-0.542873425063266,0.000127675108141925
"ENSMUSG00000025437","Usp33",-0.240543939070176,0.000127802256197755
"ENSMUSG00000070737","Tmem35b",-0.62872598514591,0.000128337561502512
"ENSMUSG00000032119","Hinfp",-0.220818580198849,0.000129201845581764
"ENSMUSG00000026502","Desi2",0.243070488301974,0.000129271346701191
"ENSMUSG00000078794","Dact3",-0.262682328377224,0.000129274716488846
"ENSMUSG00000055322","Tns1",-0.291224818324453,0.000130086667702411
"ENSMUSG00000020251","Glt8d2",0.832540167860558,0.000130371903859245
"ENSMUSG00000039316","Rftn1",0.287084061225908,0.000130537156372013
"ENSMUSG00000024146","Cript",-0.270103072450003,0.00013079278246102
"ENSMUSG00000028527","Ak4",0.342933660602046,0.000131775338773157
"ENSMUSG00000020027","Socs2",0.294753164337498,0.000132316153337553
"ENSMUSG00000020570","Sypl1",-0.250581584087661,0.000132515536149811
"ENSMUSG00000116138","C030006K11Rik",0.255466325530768,0.000132665434881771
"ENSMUSG00000025733","Rhot2",0.255797832515692,0.000133490580315042
"ENSMUSG00000025777","Gdap1",-0.254193265792075,0.00013413544284718
"ENSMUSG00000040722","Scamp5",0.222512981486856,0.00013485857486285
"ENSMUSG00000020747","Tmem94",-0.24044495350456,0.000135108103366852
"ENSMUSG00000007476","Lrrc8a",0.311053492140769,0.000135379361270813
"ENSMUSG00000022272","Myo10",-0.31160754043292,0.000135880851648258
"ENSMUSG00000054733","Msra",0.631025452287713,0.000136487014541668
"ENSMUSG00000049904","Tmem17",0.38698325256853,0.000136516980394676
"ENSMUSG00000095741","Rhox2f",0.35563389696663,0.00013668442959537
"ENSMUSG00000068859","Sp9",-0.255283287891925,0.000136879860490356
"ENSMUSG00000031600","Vps37a",-0.871599007117843,0.000137034437679919
"ENSMUSG00000025212","Sfxn3",-0.282023887903581,0.000137460161569073
"ENSMUSG00000033009","Ogfod1",0.232762472930916,0.00013762134603822
"ENSMUSG00000026107","Nabp1",0.244845860841215,0.000137837466465734
"ENSMUSG00000051169","Rpusd3",0.398081513406774,0.000138800807187865
"ENSMUSG00000020592","Sdc1",0.296844367890015,0.000138959627769865
"ENSMUSG00000007891","Ctsd",-0.222380300676011,0.000138965838137705
